Data,Produto,Estado,Área Colhida (ha),Produção (t),Rendimento Médio (kg/ha)
42023,1,3,833836.0,6656454.0,7983.0
42023,2,3,28350.0,40765.0,1438.0
42023,5,3,820136.0,4135355.0,5042.0
42023,7,3,6615242.0,14734259.0,2227.0
52023,1,3,851964.0,6859735.0,8052.0
52023,2,3,28329.0,40725.0,1438.0
52023,5,3,817025.0,3955369.0,4841.0
52023,7,3,6653727.0,12970362.0,1949.0
62023,1,3,851964.0,6859735.0,8052.0
62023,2,3,28329.0,40725.0,1438.0
62023,5,3,817025.0,3955369.0,4841.0
62023,7,3,6653727.0,12970362.0,1949.0
72023,1,3,845071.0,6892329.0,8156.0
72023,2,3,28329.0,40688.0,1436.0
72023,5,3,816948.0,3954830.0,4841.0
72023,7,3,6646966.0,12708118.0,1912.0
82023,1,3,845071.0,6892329.0,8156.0
82023,2,3,28329.0,40688.0,1436.0
82023,5,3,816948.0,3954830.0,4841.0
82023,7,3,6646966.0,12708118.0,1912.0
92023,1,3,840593.0,6939953.0,8256.0
92023,2,3,28329.0,40688.0,1436.0
92023,5,3,816218.0,3963759.0,4856.0
92023,7,3,6636966.0,12688796.0,1912.0
102023,1,3,835415.0,7066687.0,8459.0
102023,2,3,28331.0,40691.0,1436.0
102023,5,3,816193.0,3962100.0,4854.0
102023,7,3,6637135.0,12688793.0,1912.0
112023,1,3,835415.0,7066687.0,8459.0
112023,2,3,28331.0,40691.0,1436.0
112023,5,3,816193.0,3962100.0,4854.0
112023,7,3,6637135.0,12688793.0,1912.0
122023,1,3,829045.0,7109123.0,8575.0
122023,2,3,28328.0,40687.0,1436.0
122023,5,3,815828.0,3960378.0,4854.0
122023,7,3,6639040.0,12693487.0,1912.0
12024,1,3,902818.0,7366139.0,8159.0
12024,2,3,27766.0,46266.0,1666.0
12024,5,3,824786.0,5917986.0,7175.0
12024,7,3,6716022.0,21446876.0,3193.0
22024,1,3,903275.0,7372768.0,8162.0
22024,2,3,27514.0,48847.0,1775.0
22024,5,3,815603.0,5509461.0,6755.0
22024,7,3,6691698.0,21727804.0,3247.0
32024,1,3,896295.0,7411565.0,8269.0
32024,2,3,27600.0,46267.0,1676.0
32024,5,3,810111.0,5007602.0,6181.0
32024,7,3,6698706.0,21729500.0,3244.0
42024,1,3,896295.0,7411565.0,8269.0
42024,2,3,27600.0,46267.0,1676.0
42024,5,3,810111.0,5007602.0,6181.0
42024,7,3,6698706.0,21729500.0,3244.0
52024,1,3,888192.0,7290719.0,8208.0
52024,2,3,27605.0,40747.0,1476.0
52024,5,3,804907.0,4678033.0,5812.0
52024,7,3,6661645.0,20282186.0,3045.0
62024,1,3,888192.0,7290719.0,8208.0
62024,2,3,27605.0,40747.0,1476.0
62024,5,3,804907.0,4678033.0,5812.0
62024,7,3,6661645.0,20282186.0,3045.0
72024,1,3,859437.0,7087000.0,8246.0
72024,2,3,27546.0,40683.0,1477.0
72024,5,3,798800.0,4500402.0,5634.0
72024,7,3,6499353.0,18258064.0,2809.0
82024,1,3,859437.0,7087000.0,8246.0
82024,2,3,27546.0,40683.0,1477.0
82024,5,3,798800.0,4500402.0,5634.0
82024,7,3,6499353.0,18258064.0,2809.0
92024,1,3,861207.0,7109839.0,8256.0
92024,2,3,27546.0,40683.0,1477.0
92024,5,3,798800.0,4511181.0,5647.0
92024,7,3,6498353.0,18264889.0,2811.0
102024,1,3,863029.0,7128908.0,8260.0
102024,2,3,27546.0,40666.0,1476.0
102024,5,3,798800.0,4509847.0,5646.0
102024,7,3,6498853.0,18257322.0,2809.0
112024,1,3,863029.0,7128908.0,8260.0
112024,2,3,27546.0,40666.0,1476.0
112024,5,3,798800.0,4509847.0,5646.0
112024,7,3,6498853.0,18257322.0,2809.0
122024,1,3,862589.0,7128908.0,8265.0
122024,2,3,27546.0,40666.0,1476.0
122024,5,3,798800.0,4509897.0,5646.0
122024,7,3,6498853.0,18252278.0,2809.0
