Data,Produto,Estado,Área Colhida (ha),Área Plantada (ha),Produção (t),Rendimento Médio (kg/ha),Temperatura Media,Precipitacao Total,Pressao Atmosferica Media,Vento Velocidade Media
32017,1,1,24876.0,,162716.0,6541.0,24.2,458.2,1014.4,2.3
32017,2,1,197981.0,,361644.0,1827.0,24.2,458.2,1014.4,2.3
32017,3,1,229660.0,,424341.0,1848.0,24.2,458.2,1014.4,2.3
32017,4,1,3277.0,,3258.0,994.0,24.2,458.2,1014.4,2.3
32017,5,1,502747.0,,4609003.0,9168.0,24.2,458.2,1014.4,2.3
32017,6,1,2350592.0,,13665541.0,5814.0,24.2,458.2,1014.4,2.3
32017,7,1,5353745.0,,19234633.0,3593.0,24.2,458.2,1014.4,2.3
32017,8,1,1048910.0,,3295429.0,3142.0,24.2,458.2,1014.4,2.3
32017,9,1,77984.0,,184016.0,2360.0,24.2,458.2,1014.4,2.3
42017,1,1,24876.0,,162716.0,6541.0,17.0,124.8,853.0,2.1
42017,2,1,197981.0,,361644.0,1827.0,17.0,124.8,853.0,2.1
42017,3,1,229660.0,,424341.0,1848.0,17.0,124.8,853.0,2.1
42017,4,1,3277.0,,3258.0,994.0,17.0,124.8,853.0,2.1
42017,5,1,502806.0,,4646548.0,9241.0,17.0,124.8,853.0,2.1
42017,6,1,2377932.0,,13877010.0,5836.0,17.0,124.8,853.0,2.1
42017,7,1,5363973.0,,19584146.0,3651.0,17.0,124.8,853.0,2.1
42017,8,1,998980.0,,3149806.0,3153.0,17.0,124.8,853.0,2.1
42017,9,1,77984.0,,184016.0,2360.0,17.0,124.8,853.0,2.1
52017,1,1,25111.0,,163078.0,6494.0,20.9,149.2,1016.6,2.6
52017,2,1,194051.0,,364687.0,1879.0,20.9,149.2,1016.6,2.6
52017,3,1,237224.0,,412023.0,1737.0,20.9,149.2,1016.6,2.6
52017,4,1,4265.0,,4394.0,1030.0,20.9,149.2,1016.6,2.6
52017,5,1,503606.0,,4765912.0,9464.0,20.9,149.2,1016.6,2.6
52017,6,1,2391542.0,,13827073.0,5782.0,20.9,149.2,1016.6,2.6
52017,7,1,5252733.0,,19536332.0,3719.0,20.9,149.2,1016.6,2.6
52017,8,1,992470.0,,3119737.0,3143.0,20.9,149.2,1016.6,2.6
52017,9,1,77514.0,,182897.0,2360.0,20.9,149.2,1016.6,2.6
62017,1,1,25111.0,,163078.0,6494.0,18.8,150.4,1019.2,2.1
62017,2,1,194051.0,,364687.0,1879.0,18.8,150.4,1019.2,2.1
62017,3,1,237324.0,,355078.0,1496.0,18.8,150.4,1019.2,2.1
62017,4,1,4595.0,,4798.0,1044.0,18.8,150.4,1019.2,2.1
62017,5,1,503606.0,,4765912.0,9464.0,18.8,150.4,1019.2,2.1
62017,6,1,2395682.0,,13864664.0,5787.0,18.8,150.4,1019.2,2.1
62017,7,1,5253033.0,,19618069.0,3735.0,18.8,150.4,1019.2,2.1
62017,8,1,977320.0,,3068680.0,3140.0,18.8,150.4,1019.2,2.1
62017,9,1,77514.0,,182897.0,2360.0,18.8,150.4,1019.2,2.1
72017,1,1,25111.0,,163078.0,6494.0,17.9,25.6,1024.8,2.0
72017,2,1,193434.0,,367848.0,1902.0,17.9,25.6,1024.8,2.0
72017,3,1,246593.0,,338639.0,1373.0,17.9,25.6,1024.8,2.0
72017,4,1,4444.0,,4532.0,1020.0,17.9,25.6,1024.8,2.0
72017,5,1,512533.0,,4889083.0,9539.0,17.9,25.6,1024.8,2.0
72017,6,1,2416021.0,,13714555.0,5677.0,17.9,25.6,1024.8,2.0
72017,7,1,5259903.0,,19647675.0,3735.0,17.9,25.6,1024.8,2.0
72017,8,1,955835.0,,2820707.0,2951.0,17.9,25.6,1024.8,2.0
72017,9,1,77622.0,,184469.0,2377.0,17.9,25.6,1024.8,2.0
82017,1,1,25111.0,,163078.0,6494.0,18.9,129.9,1019.2,2.2
82017,2,1,193434.0,,367848.0,1902.0,18.9,129.9,1019.2,2.2
82017,3,1,246593.0,,338639.0,1373.0,18.9,129.9,1019.2,2.2
82017,4,1,4444.0,,4532.0,1020.0,18.9,129.9,1019.2,2.2
82017,5,1,512533.0,,4889083.0,9539.0,18.9,129.9,1019.2,2.2
82017,6,1,2410325.0,,13621499.0,5651.0,18.9,129.9,1019.2,2.2
82017,7,1,5259903.0,,19647675.0,3735.0,18.9,129.9,1019.2,2.2
82017,8,1,962535.0,,2593275.0,2694.0,18.9,129.9,1019.2,2.2
82017,9,1,77622.0,,184469.0,2377.0,18.9,129.9,1019.2,2.2
92017,1,1,24989.0,,165347.0,6617.0,21.2,106.0,1019.2,2.6
92017,2,1,194108.0,,368207.0,1897.0,21.2,106.0,1019.2,2.6
92017,3,1,249085.0,,341784.0,1372.0,21.2,106.0,1019.2,2.6
92017,4,1,4432.0,,4370.0,986.0,21.2,106.0,1019.2,2.6
92017,5,1,513627.0,,4931876.0,9602.0,21.2,106.0,1019.2,2.6
92017,6,1,2412836.0,,13412478.0,5559.0,21.2,106.0,1019.2,2.6
92017,7,1,5271629.0,,19817679.0,3759.0,21.2,106.0,1019.2,2.6
92017,8,1,962004.0,,2294385.0,2385.0,21.2,106.0,1019.2,2.6
92017,9,1,75038.0,,188117.0,2507.0,21.2,106.0,1019.2,2.6
102017,1,1,24989.0,,165347.0,6617.0,21.8,80.6,1013.9,2.7
102017,2,1,194108.0,,368207.0,1897.0,21.8,80.6,1013.9,2.7
102017,3,1,249085.0,,342152.0,1374.0,21.8,80.6,1013.9,2.7
102017,4,1,4432.0,,4370.0,986.0,21.8,80.6,1013.9,2.7
102017,5,1,513627.0,,4931876.0,9602.0,21.8,80.6,1013.9,2.7
102017,6,1,2413536.0,,13380366.0,5544.0,21.8,80.6,1013.9,2.7
102017,7,1,5271629.0,,19817679.0,3759.0,21.8,80.6,1013.9,2.7
102017,8,1,961054.0,,2247246.0,2338.0,21.8,80.6,1013.9,2.7
102017,9,1,74965.0,,187897.0,2506.0,21.8,80.6,1013.9,2.7
112017,1,1,24989.0,,165347.0,6617.0,22.1,86.4,1012.8,3.0
112017,2,1,194108.0,,368207.0,1897.0,22.1,86.4,1012.8,3.0
112017,3,1,249085.0,,342152.0,1374.0,22.1,86.4,1012.8,3.0
112017,4,1,4432.0,,4370.0,986.0,22.1,86.4,1012.8,3.0
112017,5,1,513627.0,,4931876.0,9602.0,22.1,86.4,1012.8,3.0
112017,6,1,2413536.0,,13380366.0,5544.0,22.1,86.4,1012.8,3.0
112017,7,1,5271629.0,,19817679.0,3759.0,22.1,86.4,1012.8,3.0
112017,8,1,961054.0,,2212488.0,2302.0,22.1,86.4,1012.8,3.0
112017,9,1,74965.0,,187897.0,2506.0,22.1,86.4,1012.8,3.0
122017,1,1,24989.0,,165347.0,6617.0,24.1,259.8,1011.6,3.0
122017,2,1,194108.0,,368207.0,1897.0,24.1,259.8,1011.6,3.0
122017,3,1,249085.0,,342152.0,1374.0,24.1,259.8,1011.6,3.0
122017,4,1,4432.0,,4370.0,986.0,24.1,259.8,1011.6,3.0
122017,5,1,513627.0,,4931876.0,9602.0,24.1,259.8,1011.6,3.0
122017,6,1,2413536.0,,13380366.0,5544.0,24.1,259.8,1011.6,3.0
122017,7,1,5271629.0,,19817679.0,3759.0,24.1,259.8,1011.6,3.0
122017,8,1,961054.0,,2212488.0,2302.0,24.1,259.8,1011.6,3.0
122017,9,1,74965.0,,187897.0,2506.0,24.1,259.8,1011.6,3.0
12018,1,1,23671.0,,159570.0,6741.0,25.2,429.6,1011.8,2.8
12018,2,1,197719.0,,317660.0,1607.0,25.2,429.6,1011.8,2.8
12018,3,1,201923.0,,386914.0,1916.0,25.2,429.6,1011.8,2.8
12018,4,1,4913.0,,5262.0,1071.0,25.2,429.6,1011.8,2.8
12018,5,1,333153.0,,2985246.0,8961.0,25.2,429.6,1011.8,2.8
12018,6,1,2149640.0,,12278504.0,5712.0,25.2,429.6,1011.8,2.8
12018,7,1,5575490.0,,19453171.0,3489.0,25.2,429.6,1011.8,2.8
12018,8,1,1356958.0,,3869723.0,2852.0,25.2,429.6,1011.8,2.8
12018,9,1,79620.0,,186869.0,2347.0,25.2,429.6,1011.8,2.8
22018,1,1,23590.0,,149359.0,6331.0,17.0,124.8,853.0,2.1
22018,2,1,195889.0,,307975.0,1572.0,17.0,124.8,853.0,2.1
22018,3,1,198963.0,,380492.0,1912.0,17.0,124.8,853.0,2.1
22018,4,1,4913.0,,5262.0,1071.0,17.0,124.8,853.0,2.1
22018,5,1,332833.0,,2973351.0,8933.0,17.0,124.8,853.0,2.1
22018,6,1,2148590.0,,12351205.0,5749.0,17.0,124.8,853.0,2.1
22018,7,1,5574586.0,,19478376.0,3494.0,17.0,124.8,853.0,2.1
22018,8,1,1356958.0,,3869723.0,2852.0,17.0,124.8,853.0,2.1
22018,9,1,79637.0,,188669.0,2369.0,17.0,124.8,853.0,2.1
32018,1,1,23835.0,,144483.0,6062.0,19.6,164.3,793.9,1.2
32018,2,1,195889.0,,307975.0,1572.0,19.6,164.3,793.9,1.2
32018,3,1,200963.0,,384792.0,1915.0,19.6,164.3,793.9,1.2
32018,4,1,2653.0,,2855.0,1076.0,19.6,164.3,793.9,1.2
32018,5,1,328401.0,,2854481.0,8692.0,19.6,164.3,793.9,1.2
32018,6,1,2154992.0,,12295954.0,5706.0,19.6,164.3,793.9,1.2
32018,7,1,5552232.0,,19311978.0,3478.0,19.6,164.3,793.9,1.2
32018,8,1,1048037.0,,3314981.0,3163.0,19.6,164.3,793.9,1.2
32018,9,1,77800.0,,190254.0,2445.0,19.6,164.3,793.9,1.2
42018,1,1,23835.0,,144483.0,6062.0,20.5,22.2,797.5,1.3
42018,2,1,195889.0,,307975.0,1572.0,20.5,22.2,797.5,1.3
42018,3,1,200963.0,,384792.0,1915.0,20.5,22.2,797.5,1.3
42018,4,1,2653.0,,2855.0,1076.0,20.5,22.2,797.5,1.3
42018,5,1,328401.0,,2822106.0,8593.0,20.5,22.2,797.5,1.3
42018,6,1,2146432.0,,12243147.0,5704.0,20.5,22.2,797.5,1.3
42018,7,1,5552520.0,,19266672.0,3470.0,20.5,22.2,797.5,1.3
42018,8,1,1042037.0,,3293981.0,3161.0,20.5,22.2,797.5,1.3
42018,9,1,77800.0,,190254.0,2445.0,20.5,22.2,797.5,1.3
52018,1,1,23138.0,,131317.0,5675.0,16.9,41.5,871.3,1.6
52018,2,1,195889.0,,307975.0,1572.0,16.9,41.5,871.3,1.6
52018,3,1,199575.0,,306384.0,1535.0,16.9,41.5,871.3,1.6
52018,4,1,3054.0,,3559.0,1165.0,16.9,41.5,871.3,1.6
52018,5,1,330201.0,,2887598.0,8745.0,16.9,41.5,871.3,1.6
52018,6,1,2143341.0,,10008123.0,4669.0,16.9,41.5,871.3,1.6
52018,7,1,5552520.0,,19266672.0,3470.0,16.9,41.5,871.3,1.6
52018,8,1,1046060.0,,3304712.0,3159.0,16.9,41.5,871.3,1.6
52018,9,1,77800.0,,190254.0,2445.0,16.9,41.5,871.3,1.6
62018,1,1,23138.0,,131317.0,5675.0,14.3,66.4,836.1,1.3
62018,2,1,195889.0,,307975.0,1572.0,14.3,66.4,836.1,1.3
62018,3,1,199795.0,,275084.0,1377.0,14.3,66.4,836.1,1.3
62018,4,1,3054.0,,3559.0,1165.0,14.3,66.4,836.1,1.3
62018,5,1,330201.0,,2887598.0,8745.0,14.3,66.4,836.1,1.3
62018,6,1,2130650.0,,9428125.0,4425.0,14.3,66.4,836.1,1.3
62018,7,1,5552520.0,,19266672.0,3470.0,14.3,66.4,836.1,1.3
62018,8,1,1062547.0,,3357826.0,3160.0,14.3,66.4,836.1,1.3
62018,9,1,77800.0,,190254.0,2445.0,14.3,66.4,836.1,1.3
72018,1,1,23138.0,,131317.0,5675.0,14.7,6.9,834.1,1.3
72018,2,1,195889.0,,307975.0,1572.0,14.7,6.9,834.1,1.3
72018,3,1,199795.0,,275084.0,1377.0,14.7,6.9,834.1,1.3
72018,4,1,3054.0,,3559.0,1165.0,14.7,6.9,834.1,1.3
72018,5,1,330201.0,,2887598.0,8745.0,14.7,6.9,834.1,1.3
72018,6,1,2108910.0,,9299243.0,4410.0,14.7,6.9,834.1,1.3
72018,7,1,5552520.0,,19266672.0,3470.0,14.7,6.9,834.1,1.3
72018,8,1,1080647.0,,3121120.0,2888.0,14.7,6.9,834.1,1.3
72018,9,1,77800.0,,190254.0,2445.0,14.7,6.9,834.1,1.3
82018,1,1,23138.0,,131317.0,5675.0,13.7,77.0,795.5,1.4
82018,2,1,195889.0,,307975.0,1572.0,13.7,77.0,795.5,1.4
82018,3,1,199795.0,,275084.0,1377.0,13.7,77.0,795.5,1.4
82018,4,1,3054.0,,3559.0,1165.0,13.7,77.0,795.5,1.4
82018,5,1,330201.0,,2887598.0,8745.0,13.7,77.0,795.5,1.4
82018,6,1,2108910.0,,9299243.0,4410.0,13.7,77.0,795.5,1.4
82018,7,1,5552520.0,,19266672.0,3470.0,13.7,77.0,795.5,1.4
82018,8,1,1080647.0,,3121120.0,2888.0,13.7,77.0,795.5,1.4
82018,9,1,77800.0,,190254.0,2445.0,13.7,77.0,795.5,1.4
92018,1,1,23138.0,,131317.0,5675.0,13.7,101.8,720.7,1.4
92018,2,1,195889.0,,307975.0,1572.0,13.7,101.8,720.7,1.4
92018,3,1,199795.0,,275084.0,1377.0,13.7,101.8,720.7,1.4
92018,4,1,2245.0,,2041.0,909.0,13.7,101.8,720.7,1.4
92018,5,1,330201.0,,2887598.0,8745.0,13.7,101.8,720.7,1.4
92018,6,1,2110634.0,,9119942.0,4321.0,13.7,101.8,720.7,1.4
92018,7,1,5552520.0,,19266672.0,3470.0,13.7,101.8,720.7,1.4
92018,8,1,1096167.0,,2992467.0,2730.0,13.7,101.8,720.7,1.4
92018,9,1,77800.0,,190254.0,2445.0,13.7,101.8,720.7,1.4
102018,1,1,23138.0,,131317.0,5675.0,15.5,183.2,685.0,1.3
102018,2,1,195889.0,,307975.0,1572.0,15.5,183.2,685.0,1.3
102018,3,1,199795.0,,275084.0,1377.0,15.5,183.2,685.0,1.3
102018,4,1,2245.0,,2041.0,909.0,15.5,183.2,685.0,1.3
102018,5,1,330201.0,,2887598.0,8745.0,15.5,183.2,685.0,1.3
102018,6,1,2110879.0,,8976029.0,4252.0,15.5,183.2,685.0,1.3
102018,7,1,5552520.0,,19266672.0,3470.0,15.5,183.2,685.0,1.3
102018,8,1,1096934.0,,2959274.0,2698.0,15.5,183.2,685.0,1.3
102018,9,1,77800.0,,190254.0,2445.0,15.5,183.2,685.0,1.3
112018,1,1,23138.0,,131317.0,5675.0,19.4,92.1,793.8,1.7
112018,2,1,195889.0,,307975.0,1572.0,19.4,92.1,793.8,1.7
112018,3,1,199795.0,,275084.0,1377.0,19.4,92.1,793.8,1.7
112018,4,1,2245.0,,2041.0,909.0,19.4,92.1,793.8,1.7
112018,5,1,330201.0,,2887598.0,8745.0,19.4,92.1,793.8,1.7
112018,6,1,2110879.0,,8976029.0,4252.0,19.4,92.1,793.8,1.7
112018,7,1,5552520.0,,19266672.0,3470.0,19.4,92.1,793.8,1.7
112018,8,1,1097834.0,,2821145.0,2570.0,19.4,92.1,793.8,1.7
112018,9,1,77800.0,,190254.0,2445.0,19.4,92.1,793.8,1.7
122018,1,1,23138.0,,131317.0,5675.0,21.8,77.3,867.4,1.5
122018,2,1,195889.0,,307975.0,1572.0,21.8,77.3,867.4,1.5
122018,3,1,199795.0,,275084.0,1377.0,21.8,77.3,867.4,1.5
122018,4,1,2245.0,,2041.0,909.0,21.8,77.3,867.4,1.5
122018,5,1,330201.0,,2887598.0,8745.0,21.8,77.3,867.4,1.5
122018,6,1,2110879.0,,8976029.0,4252.0,21.8,77.3,867.4,1.5
122018,7,1,5552520.0,,19266672.0,3470.0,21.8,77.3,867.4,1.5
122018,8,1,1097834.0,,2821145.0,2570.0,21.8,77.3,867.4,1.5
122018,9,1,77800.0,,190254.0,2445.0,21.8,77.3,867.4,1.5
12019,1,1,23105.0,,161518.0,6991.0,22.8,160.4,868.6,1.5
12019,2,1,162306.0,,260375.0,1604.0,22.8,160.4,868.6,1.5
12019,3,1,176654.0,,339704.0,1923.0,22.8,160.4,868.6,1.5
12019,4,1,3054.0,,2999.0,982.0,22.8,160.4,868.6,1.5
12019,5,1,356022.0,,3100000.0,8707.0,22.8,160.4,868.6,1.5
12019,6,1,2192385.0,,12687615.0,5787.0,22.8,160.4,868.6,1.5
12019,7,1,5532698.0,,17052153.0,3082.0,22.8,160.4,868.6,1.5
12019,8,1,1080647.0,,2920989.0,2703.0,22.8,160.4,868.6,1.5
12019,9,1,77981.0,,190259.0,2440.0,22.8,160.4,868.6,1.5
22019,1,1,23105.0,,160030.0,6926.0,21.2,153.7,831.0,1.4
22019,2,1,162306.0,,248322.0,1530.0,21.2,153.7,831.0,1.4
22019,3,1,208194.0,,399902.0,1921.0,21.2,153.7,831.0,1.4
22019,4,1,3054.0,,2999.0,982.0,21.2,153.7,831.0,1.4
22019,5,1,356022.0,,3096110.0,8696.0,21.2,153.7,831.0,1.4
22019,6,1,2203985.0,,12766275.0,5792.0,21.2,153.7,831.0,1.4
22019,7,1,5537221.0,,16548648.0,2989.0,21.2,153.7,831.0,1.4
22019,8,1,1080647.0,,2920989.0,2703.0,21.2,153.7,831.0,1.4
22019,9,1,78481.0,,186302.0,2374.0,21.2,153.7,831.0,1.4
32019,1,1,23105.0,,160030.0,6926.0,18.7,121.0,795.7,1.2
32019,2,1,162306.0,,248322.0,1530.0,18.7,121.0,795.7,1.2
32019,3,1,228374.0,,436146.0,1910.0,18.7,121.0,795.7,1.2
32019,4,1,3054.0,,2999.0,982.0,18.7,121.0,795.7,1.2
32019,5,1,356022.0,,3096110.0,8696.0,18.7,121.0,795.7,1.2
32019,6,1,2227870.0,,13000554.0,5835.0,18.7,121.0,795.7,1.2
32019,7,1,5543887.0,,16329725.0,2946.0,18.7,121.0,795.7,1.2
32019,8,1,1080647.0,,2920989.0,2703.0,18.7,121.0,795.7,1.2
32019,9,1,78481.0,,186302.0,2374.0,18.7,121.0,795.7,1.2
42019,1,1,23215.0,,158790.0,6840.0,17.2,80.5,727.0,0.9
42019,2,1,162306.0,,248322.0,1530.0,17.2,80.5,727.0,0.9
42019,3,1,228374.0,,436146.0,1910.0,17.2,80.5,727.0,0.9
42019,4,1,3054.0,,2999.0,982.0,17.2,80.5,727.0,0.9
42019,5,1,358479.0,,3156605.0,8806.0,17.2,80.5,727.0,0.9
42019,6,1,2233696.0,,13026622.0,5832.0,17.2,80.5,727.0,0.9
42019,7,1,5437439.0,,16254411.0,2989.0,17.2,80.5,727.0,0.9
42019,8,1,1022758.0,,3293555.0,3220.0,17.2,80.5,727.0,0.9
42019,9,1,79426.0,,189223.0,2382.0,17.2,80.5,727.0,0.9
52019,1,1,23378.0,,142463.0,6094.0,17.6,135.3,868.5,1.3
52019,2,1,162322.0,,247089.0,1522.0,17.6,135.3,868.5,1.3
52019,3,1,230577.0,,408713.0,1773.0,17.6,135.3,868.5,1.3
52019,4,1,2629.0,,3168.0,1205.0,17.6,135.3,868.5,1.3
52019,5,1,358779.0,,3166720.0,8826.0,17.6,135.3,868.5,1.3
52019,6,1,2247739.0,,12964822.0,5768.0,17.6,135.3,868.5,1.3
52019,7,1,5439039.0,,16231264.0,2984.0,17.6,135.3,868.5,1.3
52019,8,1,1003958.0,,3226305.0,3214.0,17.6,135.3,868.5,1.3
52019,9,1,75354.0,,168891.0,2241.0,17.6,135.3,868.5,1.3
62019,1,1,23378.0,,142250.0,6085.0,15.8,51.0,834.8,1.4
62019,2,1,162327.0,,247092.0,1522.0,15.8,51.0,834.8,1.4
62019,3,1,230577.0,,361839.0,1569.0,15.8,51.0,834.8,1.4
62019,4,1,2534.0,,3091.0,1220.0,15.8,51.0,834.8,1.4
62019,5,1,359879.0,,3173825.0,8819.0,15.8,51.0,834.8,1.4
62019,6,1,2247039.0,,13463985.0,5992.0,15.8,51.0,834.8,1.4
62019,7,1,5441991.0,,16220624.0,2981.0,15.8,51.0,834.8,1.4
62019,8,1,1006650.0,,3235893.0,3215.0,15.8,51.0,834.8,1.4
62019,9,1,75336.0,,168831.0,2241.0,15.8,51.0,834.8,1.4
72019,1,1,23378.0,,142278.0,6086.0,12.3,25.9,761.5,1.3
72019,2,1,162327.0,,247092.0,1522.0,12.3,25.9,761.5,1.3
72019,3,1,230577.0,,352138.0,1527.0,12.3,25.9,761.5,1.3
72019,4,1,2534.0,,3020.0,1192.0,12.3,25.9,761.5,1.3
72019,5,1,359879.0,,3139800.0,8725.0,12.3,25.9,761.5,1.3
72019,6,1,2247439.0,,13661756.0,6079.0,12.3,25.9,761.5,1.3
72019,7,1,5437391.0,,16209573.0,2981.0,12.3,25.9,761.5,1.3
72019,8,1,1008395.0,,2724950.0,2702.0,12.3,25.9,761.5,1.3
72019,9,1,75336.0,,168974.0,2243.0,12.3,25.9,761.5,1.3
82019,1,1,23378.0,,142278.0,6086.0,15.2,8.8,727.9,1.7
82019,2,1,162327.0,,247092.0,1522.0,15.2,8.8,727.9,1.7
82019,3,1,230677.0,,344878.0,1495.0,15.2,8.8,727.9,1.7
82019,4,1,2534.0,,3020.0,1192.0,15.2,8.8,727.9,1.7
82019,5,1,358888.0,,3139820.0,8749.0,15.2,8.8,727.9,1.7
82019,6,1,2232459.0,,13407588.0,6006.0,15.2,8.8,727.9,1.7
82019,7,1,5442361.0,,16247994.0,2985.0,15.2,8.8,727.9,1.7
82019,8,1,1024993.0,,2713288.0,2647.0,15.2,8.8,727.9,1.7
82019,9,1,75336.0,,168974.0,2243.0,15.2,8.8,727.9,1.7
92019,1,1,23078.0,,134649.0,5835.0,17.7,66.5,798.6,1.9
92019,2,1,162327.0,,247092.0,1522.0,17.7,66.5,798.6,1.9
92019,3,1,248059.0,,365709.0,1474.0,17.7,66.5,798.6,1.9
92019,4,1,2534.0,,3020.0,1192.0,17.7,66.5,798.6,1.9
92019,5,1,360095.0,,3159735.0,8775.0,17.7,66.5,798.6,1.9
92019,6,1,2236402.0,,13358484.0,5973.0,17.7,66.5,798.6,1.9
92019,7,1,5447916.0,,16164807.0,2967.0,17.7,66.5,798.6,1.9
92019,8,1,1023051.0,,2363074.0,2310.0,17.7,66.5,798.6,1.9
92019,9,1,75340.0,,168960.0,2243.0,17.7,66.5,798.6,1.9
102019,1,1,23078.0,,134649.0,5835.0,19.8,71.7,798.5,1.9
102019,2,1,162327.0,,247092.0,1522.0,19.8,71.7,798.5,1.9
102019,3,1,246900.0,,364600.0,1477.0,19.8,71.7,798.5,1.9
102019,4,1,2534.0,,3020.0,1192.0,19.8,71.7,798.5,1.9
102019,5,1,360095.0,,3159735.0,8775.0,19.8,71.7,798.5,1.9
102019,6,1,2236402.0,,13424300.0,6003.0,19.8,71.7,798.5,1.9
102019,7,1,5447916.0,,16164807.0,2967.0,19.8,71.7,798.5,1.9
102019,8,1,1023700.0,,2177100.0,2127.0,19.8,71.7,798.5,1.9
102019,9,1,75340.0,,168960.0,2243.0,19.8,71.7,798.5,1.9
112019,1,1,23078.0,,134649.0,5835.0,19.7,109.3,797.1,2.0
112019,2,1,162327.0,,247092.0,1522.0,19.7,109.3,797.1,2.0
112019,3,1,246900.0,,364600.0,1477.0,19.7,109.3,797.1,2.0
112019,4,1,2534.0,,3020.0,1192.0,19.7,109.3,797.1,2.0
112019,5,1,360095.0,,3159735.0,8775.0,19.7,109.3,797.1,2.0
112019,6,1,2236402.0,,13424300.0,6003.0,19.7,109.3,797.1,2.0
112019,7,1,5447916.0,,16164807.0,2967.0,19.7,109.3,797.1,2.0
112019,8,1,1023600.0,,2132900.0,2084.0,19.7,109.3,797.1,2.0
112019,9,1,75340.0,,168960.0,2243.0,19.7,109.3,797.1,2.0
122019,1,1,23078.0,,134649.0,5835.0,20.8,163.3,867.3,1.6
122019,2,1,162327.0,,247092.0,1522.0,20.8,163.3,867.3,1.6
122019,3,1,246900.0,,364600.0,1477.0,20.8,163.3,867.3,1.6
122019,4,1,2534.0,,3020.0,1192.0,20.8,163.3,867.3,1.6
122019,5,1,360095.0,,3159735.0,8775.0,20.8,163.3,867.3,1.6
122019,6,1,2236402.0,,13424300.0,6003.0,20.8,163.3,867.3,1.6
122019,7,1,5447916.0,,16164807.0,2967.0,20.8,163.3,867.3,1.6
122019,8,1,1023600.0,,2132900.0,2084.0,20.8,163.3,867.3,1.6
122019,9,1,75340.0,,168960.0,2243.0,20.8,163.3,867.3,1.6
12020,1,1,21530.0,,151462.0,7035.0,22.4,116.9,832.2,1.6
12020,2,1,152221.0,,305593.0,2008.0,22.4,116.9,832.2,1.6
12020,3,1,227184.0,,443287.0,1951.0,22.4,116.9,832.2,1.6
12020,4,1,2534.0,,3000.0,1184.0,22.4,116.9,832.2,1.6
12020,5,1,348801.0,,3246989.0,9309.0,22.4,116.9,832.2,1.6
12020,6,1,2153580.0,,12346342.0,5733.0,22.4,116.9,832.2,1.6
12020,7,1,5500482.0,,19800869.0,3600.0,22.4,116.9,832.2,1.6
12020,8,1,1028400.0,,2143800.0,2085.0,22.4,116.9,832.2,1.6
12020,9,1,71272.0,,170396.0,2391.0,22.4,116.9,832.2,1.6
22020,1,1,21532.0,,153467.0,7127.0,21.3,101.4,869.9,1.8
22020,2,1,152231.0,,319002.0,2096.0,21.3,101.4,869.9,1.8
22020,3,1,223314.0,,441693.0,1978.0,21.3,101.4,869.9,1.8
22020,4,1,2534.0,,3000.0,1184.0,21.3,101.4,869.9,1.8
22020,5,1,348801.0,,3308937.0,9487.0,21.3,101.4,869.9,1.8
22020,6,1,2165150.0,,12403841.0,5729.0,21.3,101.4,869.9,1.8
22020,7,1,5501182.0,,20450310.0,3717.0,21.3,101.4,869.9,1.8
22020,8,1,1028400.0,,2143800.0,2085.0,21.3,101.4,869.9,1.8
22020,9,1,71273.0,,171438.0,2405.0,21.3,101.4,869.9,1.8
32020,1,1,21822.0,,140597.0,6443.0,20.1,33.9,871.3,1.7
32020,2,1,152341.0,,319798.0,2099.0,20.1,33.9,871.3,1.7
32020,3,1,221908.0,,432463.0,1949.0,20.1,33.9,871.3,1.7
32020,4,1,2534.0,,3000.0,1184.0,20.1,33.9,871.3,1.7
32020,5,1,351971.0,,3453339.0,9811.0,20.1,33.9,871.3,1.7
32020,6,1,2186270.0,,12485341.0,5711.0,20.1,33.9,871.3,1.7
32020,7,1,5504222.0,,20806623.0,3780.0,20.1,33.9,871.3,1.7
32020,8,1,1028400.0,,2143800.0,2085.0,20.1,33.9,871.3,1.7
32020,9,1,71776.0,,171325.0,2387.0,20.1,33.9,871.3,1.7
42020,1,1,21822.0,,152400.0,6984.0,16.6,31.1,761.6,1.4
42020,2,1,152341.0,,323300.0,2122.0,16.6,31.1,761.6,1.4
42020,3,1,221908.0,,334300.0,1506.0,16.6,31.1,761.6,1.4
42020,4,1,2534.0,,3000.0,1184.0,16.6,31.1,761.6,1.4
42020,5,1,352600.0,,3515300.0,9970.0,16.6,31.1,761.6,1.4
42020,6,1,2250100.0,,12235000.0,5438.0,16.6,31.1,761.6,1.4
42020,7,1,5505872.0,,20745400.0,3768.0,16.6,31.1,761.6,1.4
42020,8,1,1079900.0,,3499600.0,3241.0,16.6,31.1,761.6,1.4
42020,9,1,71776.0,,171325.0,2387.0,16.6,31.1,761.6,1.4
52020,1,1,21900.0,,153000.0,6986.0,12.5,69.2,724.8,1.3
52020,2,1,152341.0,,322900.0,2120.0,12.5,69.2,724.8,1.3
52020,3,1,221908.0,,270800.0,1220.0,12.5,69.2,724.8,1.3
52020,4,1,2534.0,,2400.0,947.0,12.5,69.2,724.8,1.3
52020,5,1,352600.0,,3533700.0,10022.0,12.5,69.2,724.8,1.3
52020,6,1,2254300.0,,11263100.0,4996.0,12.5,69.2,724.8,1.3
