Data,Estado,TemperaturaMedia C,"PRECIPITACAO TOTAL, MENSAL (AUT)(mm)","PRESSAO ATMOSFERICA, MEDIA MENSAL (AUT)(mB)","VENTO, VELOCIDADE MEDIA MENSAL (AUT)(m/s)",Produto,Área Colhida (ha),Produção (t),Rendimento Médio (kg/ha)
32015,1,22.13694444444444,129.7583672280281,951.6361074603092,1.7428038418870988,9,78189.0,184636.0,2361.0
32015,2,20.814285714285717,175.815340150303,947.3540031917912,2.320413821988684,1,148744.0,1084066.0,7288.0
32015,2,20.814285714285717,175.815340150303,947.3540031917912,2.320413821988684,2,51856.0,100943.0,1947.0
32015,2,20.814285714285717,175.815340150303,947.3540031917912,2.320413821988684,3,24000.0,40800.0,1700.0
32015,2,20.814285714285717,175.815340150303,947.3540031917912,2.320413821988684,4,,,
32015,2,20.814285714285717,175.815340150303,947.3540031917912,2.320413821988684,5,410000.0,3127480.0,7628.0
32015,2,20.814285714285717,175.815340150303,947.3540031917912,2.320413821988684,6,,,
32015,2,20.814285714285717,175.815340150303,947.3540031917912,2.320413821988684,7,608683.0,2011003.0,3304.0
32015,2,20.814285714285717,175.815340150303,947.3540031917912,2.320413821988684,8,94974.0,261308.0,2751.0
32015,2,20.814285714285717,175.815340150303,947.3540031917912,2.320413821988684,9,116559.0,256323.0,2199.0
32015,3,21.891506410256408,144.00738000869873,975.0142717441508,2.695737610866736,1,1122046.0,8396348.0,7483.0
32015,3,21.891506410256408,144.00738000869873,975.0142717441508,2.695737610866736,2,42404.0,61063.0,1440.0
32015,3,21.891506410256408,144.00738000869873,975.0142717441508,2.695737610866736,3,23924.0,36283.0,1517.0
32015,3,21.891506410256408,144.00738000869873,975.0142717441508,2.695737610866736,4,,,
32015,3,21.891506410256408,144.00738000869873,975.0142717441508,2.695737610866736,5,867212.0,5503975.0,6347.0
32015,3,21.891506410256408,144.00738000869873,975.0142717441508,2.695737610866736,6,,,
32015,3,21.891506410256408,144.00738000869873,975.0142717441508,2.695737610866736,7,5230064.0,15114372.0,2890.0
32015,3,21.891506410256408,144.00738000869873,975.0142717441508,2.695737610866736,8,1179017.0,2897238.0,2457.0
32015,3,21.891506410256408,144.00738000869873,975.0142717441508,2.695737610866736,9,200749.0,415691.0,2071.0
32016,1,22.34583333333333,116.68683801915726,951.7730851962716,1.7345418004015052,1,26260.0,141857.0,5402.0
32016,1,22.34583333333333,116.68683801915726,951.7730851962716,1.7345418004015052,2,180149.0,284549.0,1580.0
32016,1,22.34583333333333,116.68683801915726,951.7730851962716,1.7345418004015052,3,210816.0,410103.0,1945.0
32016,1,22.34583333333333,116.68683801915726,951.7730851962716,1.7345418004015052,4,2676.0,4738.0,1771.0
32016,1,22.34583333333333,116.68683801915726,951.7730851962716,1.7345418004015052,5,423890.0,3448940.0,8136.0
32016,1,22.34583333333333,116.68683801915726,951.7730851962716,1.7345418004015052,6,2153483.0,12638803.0,5869.0
32016,1,22.34583333333333,116.68683801915726,951.7730851962716,1.7345418004015052,7,5442435.0,17193813.0,3159.0
32016,1,22.34583333333333,116.68683801915726,951.7730851962716,1.7345418004015052,8,1198205.0,3600164.0,3005.0
32016,1,22.34583333333333,116.68683801915726,951.7730851962716,1.7345418004015052,9,73715.0,148992.0,2021.0
32016,2,20.21,158.72437912087912,942.9839728106032,2.0811312127393284,1,147714.0,1054768.0,7141.0
32016,2,20.21,158.72437912087912,942.9839728106032,2.0811312127393284,2,44737.0,83247.0,1861.0
32016,2,20.21,158.72437912087912,942.9839728106032,2.0811312127393284,3,26231.0,44246.0,1687.0
32016,2,20.21,158.72437912087912,942.9839728106032,2.0811312127393284,4,,,
32016,2,20.21,158.72437912087912,942.9839728106032,2.0811312127393284,5,370000.0,2775000.0,7500.0
32016,2,20.21,158.72437912087912,942.9839728106032,2.0811312127393284,6,,,
32016,2,20.21,158.72437912087912,942.9839728106032,2.0811312127393284,7,645000.0,2128500.0,3300.0
32016,2,20.21,158.72437912087912,942.9839728106032,2.0811312127393284,8,68775.0,131518.0,1912.0
32016,2,20.21,158.72437912087912,942.9839728106032,2.0811312127393284,9,110556.0,193771.0,1753.0
32016,3,20.64151041666667,138.6363842572602,976.0755751399256,2.617088728659902,1,1072150.0,8207836.0,7655.0
32016,3,20.64151041666667,138.6363842572602,976.0755751399256,2.617088728659902,2,40140.0,62008.0,1545.0
32016,3,20.64151041666667,138.6363842572602,976.0755751399256,2.617088728659902,3,19828.0,31141.0,1571.0
32016,3,20.64151041666667,138.6363842572602,976.0755751399256,2.617088728659902,4,,,
32016,3,20.64151041666667,138.6363842572602,976.0755751399256,2.617088728659902,5,737535.0,4743847.0,6432.0
32016,3,20.64151041666667,138.6363842572602,976.0755751399256,2.617088728659902,6,,,
32016,3,20.64151041666667,138.6363842572602,976.0755751399256,2.617088728659902,7,5467438.0,15971461.0,2921.0
32016,3,20.64151041666667,138.6363842572602,976.0755751399256,2.617088728659902,8,874492.0,1391985.0,1592.0
32016,3,20.64151041666667,138.6363842572602,976.0755751399256,2.617088728659902,9,186120.0,326616.0,1755.0
32017,1,22.2641975308642,133.10489878239238,949.3511859927786,2.0057750612324656,1,24876.0,162716.0,6541.0
32017,1,22.2641975308642,133.10489878239238,949.3511859927786,2.0057750612324656,2,197981.0,361644.0,1827.0
32017,1,22.2641975308642,133.10489878239238,949.3511859927786,2.0057750612324656,3,229660.0,424341.0,1848.0
32017,1,22.2641975308642,133.10489878239238,949.3511859927786,2.0057750612324656,4,3277.0,3258.0,994.0
32017,1,22.2641975308642,133.10489878239238,949.3511859927786,2.0057750612324656,5,502747.0,4609003.0,9168.0
32017,1,22.2641975308642,133.10489878239238,949.3511859927786,2.0057750612324656,6,2350592.0,13665541.0,5814.0
32017,1,22.2641975308642,133.10489878239238,949.3511859927786,2.0057750612324656,7,5353745.0,19234633.0,3593.0
32017,1,22.2641975308642,133.10489878239238,949.3511859927786,2.0057750612324656,8,1048910.0,3295429.0,3142.0
32017,1,22.2641975308642,133.10489878239238,949.3511859927786,2.0057750612324656,9,77984.0,184016.0,2360.0
32017,2,20.52,135.23601765554707,942.7725293151956,2.036611795523303,1,147745.0,1102206.0,7460.0
32017,2,20.52,135.23601765554707,942.7725293151956,2.036611795523303,2,49014.0,102711.0,2096.0
32017,2,20.52,135.23601765554707,942.7725293151956,2.036611795523303,3,25458.0,40045.0,1573.0
32017,2,20.52,135.23601765554707,942.7725293151956,2.036611795523303,4,,,
32017,2,20.52,135.23601765554707,942.7725293151956,2.036611795523303,5,372513.0,3061562.0,8219.0
32017,2,20.52,135.23601765554707,942.7725293151956,2.036611795523303,6,,,
32017,2,20.52,135.23601765554707,942.7725293151956,2.036611795523303,7,651753.0,2328510.0,3573.0
32017,2,20.52,135.23601765554707,942.7725293151956,2.036611795523303,8,55000.0,132000.0,2400.0
32017,2,20.52,135.23601765554707,942.7725293151956,2.036611795523303,9,112466.0,253812.0,2257.0
32017,3,21.158068181818184,173.4244400131485,975.2340737276704,2.6153033677397715,1,1102346.0,8540078.0,7747.0
32017,3,21.158068181818184,173.4244400131485,975.2340737276704,2.6153033677397715,2,42503.0,75699.0,1781.0
32017,3,21.158068181818184,173.4244400131485,975.2340737276704,2.6153033677397715,3,23902.0,38023.0,1591.0
32017,3,21.158068181818184,173.4244400131485,975.2340737276704,2.6153033677397715,4,,,
32017,3,21.158068181818184,173.4244400131485,975.2340737276704,2.6153033677397715,5,824138.0,5856715.0,7106.0
32017,3,21.158068181818184,173.4244400131485,975.2340737276704,2.6153033677397715,6,,,
32017,3,21.158068181818184,173.4244400131485,975.2340737276704,2.6153033677397715,7,5495762.0,17261914.0,3141.0
32017,3,21.158068181818184,173.4244400131485,975.2340737276704,2.6153033677397715,8,777676.0,1735773.0,2232.0
32017,3,21.158068181818184,173.4244400131485,975.2340737276704,2.6153033677397715,9,189373.0,414682.0,2190.0
32018,1,22.99102564102564,104.85615718461636,944.3404859127452,2.03314171876767,1,23835.0,144483.0,6062.0
32018,1,22.99102564102564,104.85615718461636,944.3404859127452,2.03314171876767,2,195889.0,307975.0,1572.0
32018,1,22.99102564102564,104.85615718461636,944.3404859127452,2.03314171876767,3,200963.0,384792.0,1915.0
32018,1,22.99102564102564,104.85615718461636,944.3404859127452,2.03314171876767,4,2653.0,2855.0,1076.0
32018,1,22.99102564102564,104.85615718461636,944.3404859127452,2.03314171876767,5,328401.0,2854481.0,8692.0
32018,1,22.99102564102564,104.85615718461636,944.3404859127452,2.03314171876767,6,2154992.0,12295954.0,5706.0
32018,1,22.99102564102564,104.85615718461636,944.3404859127452,2.03314171876767,7,5552232.0,19311978.0,3478.0
32018,1,22.99102564102564,104.85615718461636,944.3404859127452,2.03314171876767,8,1048037.0,3314981.0,3163.0
32018,1,22.99102564102564,104.85615718461636,944.3404859127452,2.03314171876767,9,77800.0,190254.0,2445.0
32018,2,20.982,139.1761324786325,942.106863855099,1.896855724704539,1,147581.0,1078015.0,7305.0
32018,2,20.982,139.1761324786325,942.106863855099,1.896855724704539,2,50350.0,108144.0,2148.0
32018,2,20.982,139.1761324786325,942.106863855099,1.896855724704539,3,23030.0,36924.0,1603.0
32018,2,20.982,139.1761324786325,942.106863855099,1.896855724704539,4,,,
32018,2,20.982,139.1761324786325,942.106863855099,1.896855724704539,5,346103.0,2771096.0,8007.0
32018,2,20.982,139.1761324786325,942.106863855099,1.896855724704539,6,,,
32018,2,20.982,139.1761324786325,942.106863855099,1.896855724704539,7,676382.0,2384295.0,3525.0
32018,2,20.982,139.1761324786325,942.106863855099,1.896855724704539,8,51739.0,134666.0,2603.0
32018,2,20.982,139.1761324786325,942.106863855099,1.896855724704539,9,113368.0,249138.0,2198.0
32018,3,21.36777777777778,137.53829548011902,974.6650728018328,2.568387103474823,1,1077304.0,8319362.0,7722.0
32018,3,21.36777777777778,137.53829548011902,974.6650728018328,2.568387103474823,2,40246.0,68642.0,1706.0
32018,3,21.36777777777778,137.53829548011902,974.6650728018328,2.568387103474823,3,17845.0,28050.0,1572.0
32018,3,21.36777777777778,137.53829548011902,974.6650728018328,2.568387103474823,4,,,
32018,3,21.36777777777778,137.53829548011902,974.6650728018328,2.568387103474823,5,713219.0,4881505.0,6844.0
32018,3,21.36777777777778,137.53829548011902,974.6650728018328,2.568387103474823,6,,,
32018,3,21.36777777777778,137.53829548011902,974.6650728018328,2.568387103474823,7,5674433.0,17815951.0,3140.0
32018,3,21.36777777777778,137.53829548011902,974.6650728018328,2.568387103474823,8,691553.0,1505511.0,2177.0
32018,3,21.36777777777778,137.53829548011902,974.6650728018328,2.568387103474823,9,185534.0,388123.0,2092.0
32019,1,22.27794871794872,135.04037027643838,943.740850159466,1.9404481635001436,1,23105.0,160030.0,6926.0
32019,1,22.27794871794872,135.04037027643838,943.740850159466,1.9404481635001436,2,162306.0,248322.0,1530.0
32019,1,22.27794871794872,135.04037027643838,943.740850159466,1.9404481635001436,3,228374.0,436146.0,1910.0
32019,1,22.27794871794872,135.04037027643838,943.740850159466,1.9404481635001436,4,3054.0,2999.0,982.0
32019,1,22.27794871794872,135.04037027643838,943.740850159466,1.9404481635001436,5,356022.0,3096110.0,8696.0
32019,1,22.27794871794872,135.04037027643838,943.740850159466,1.9404481635001436,6,2227870.0,13000554.0,5835.0
32019,1,22.27794871794872,135.04037027643838,943.740850159466,1.9404481635001436,7,5543887.0,16329725.0,2946.0
32019,1,22.27794871794872,135.04037027643838,943.740850159466,1.9404481635001436,8,1080647.0,2920989.0,2703.0
32019,1,22.27794871794872,135.04037027643838,943.740850159466,1.9404481635001436,9,78481.0,186302.0,2374.0
32019,2,20.47328042328042,168.6689108976924,943.6723119938142,1.910744962033443,1,143204.0,1076808.0,7519.0
32019,2,20.47328042328042,168.6689108976924,943.6723119938142,1.910744962033443,2,37380.0,75251.0,2013.0
32019,2,20.47328042328042,168.6689108976924,943.6723119938142,1.910744962033443,3,24719.0,43890.0,1776.0
32019,2,20.47328042328042,168.6689108976924,943.6723119938142,1.910744962033443,4,,,
32019,2,20.47328042328042,168.6689108976924,943.6723119938142,1.910744962033443,5,345555.0,2798996.0,8100.0
32019,2,20.47328042328042,168.6689108976924,943.6723119938142,1.910744962033443,6,,,
32019,2,20.47328042328042,168.6689108976924,943.6723119938142,1.910744962033443,7,663643.0,2326692.0,3506.0
32019,2,20.47328042328042,168.6689108976924,943.6723119938142,1.910744962033443,8,51739.0,149836.0,2896.0
32019,2,20.47328042328042,168.6689108976924,943.6723119938142,1.910744962033443,9,90321.0,193474.0,2142.0
32019,3,20.828260869565216,146.16245852243657,973.4199281155989,2.608482148928631,1,971703.0,7374909.0,7590.0
32019,3,20.828260869565216,146.16245852243657,973.4199281155989,2.608482148928631,2,36744.0,58967.0,1605.0
32019,3,20.828260869565216,146.16245852243657,973.4199281155989,2.608482148928631,3,23206.0,37259.0,1606.0
32019,3,20.828260869565216,146.16245852243657,973.4199281155989,2.608482148928631,4,,,
32019,3,20.828260869565216,146.16245852243657,973.4199281155989,2.608482148928631,5,763900.0,5706331.0,7470.0
32019,3,20.828260869565216,146.16245852243657,973.4199281155989,2.608482148928631,6,,,
32019,3,20.828260869565216,146.16245852243657,973.4199281155989,2.608482148928631,7,5772070.0,18663864.0,3233.0
32019,3,20.828260869565216,146.16245852243657,973.4199281155989,2.608482148928631,8,676200.0,1426106.0,2109.0
32019,3,20.828260869565216,146.16245852243657,973.4199281155989,2.608482148928631,9,173823.0,366663.0,2109.0
32020,1,22.740567765567768,104.49259763030174,943.8127465541614,1.9546900911125151,1,21822.0,140597.0,6443.0
32020,1,22.740567765567768,104.49259763030174,943.8127465541614,1.9546900911125151,2,152341.0,319798.0,2099.0
32020,1,22.740567765567768,104.49259763030174,943.8127465541614,1.9546900911125151,3,221908.0,432463.0,1949.0
32020,1,22.740567765567768,104.49259763030174,943.8127465541614,1.9546900911125151,4,2534.0,3000.0,1184.0
32020,1,22.740567765567768,104.49259763030174,943.8127465541614,1.9546900911125151,5,351971.0,3453339.0,9811.0
32020,1,22.740567765567768,104.49259763030174,943.8127465541614,1.9546900911125151,6,2186270.0,12485341.0,5711.0
32020,1,22.740567765567768,104.49259763030174,943.8127465541614,1.9546900911125151,7,5504222.0,20806623.0,3780.0
32020,1,22.740567765567768,104.49259763030174,943.8127465541614,1.9546900911125151,8,1028400.0,2143800.0,2085.0
32020,1,22.740567765567768,104.49259763030174,943.8127465541614,1.9546900911125151,9,71776.0,171325.0,2387.0
32020,2,20.810399159663863,127.22742286880488,941.0474205966688,2.011921229627537,1,142722.0,1130067.0,7918.0
32020,2,20.810399159663863,127.22742286880488,941.0474205966688,2.011921229627537,2,34944.0,63506.0,1817.0
32020,2,20.810399159663863,127.22742286880488,941.0474205966688,2.011921229627537,3,23581.0,42424.0,1799.0
32020,2,20.810399159663863,127.22742286880488,941.0474205966688,2.011921229627537,4,,,
32020,2,20.810399159663863,127.22742286880488,941.0474205966688,2.011921229627537,5,341743.0,2781620.0,8140.0
32020,2,20.810399159663863,127.22742286880488,941.0474205966688,2.011921229627537,6,,,
32020,2,20.810399159663863,127.22742286880488,941.0474205966688,2.011921229627537,7,665161.0,2332759.0,3507.0
32020,2,20.810399159663863,127.22742286880488,941.0474205966688,2.011921229627537,8,48897.0,155101.0,3172.0
32020,2,20.810399159663863,127.22742286880488,941.0474205966688,2.011921229627537,9,89408.0,212187.0,2373.0
32020,3,23.04744680851064,112.8183018731914,974.5638064222252,2.5848330909603874,1,948925.0,7485176.0,7888.0
32020,3,23.04744680851064,112.8183018731914,974.5638064222252,2.5848330909603874,2,36882.0,58104.0,1575.0
32020,3,23.04744680851064,112.8183018731914,974.5638064222252,2.5848330909603874,3,23344.0,34415.0,1474.0
32020,3,23.04744680851064,112.8183018731914,974.5638064222252,2.5848330909603874,4,,,
32020,3,23.04744680851064,112.8183018731914,974.5638064222252,2.5848330909603874,5,745465.0,4629486.0,6210.0
32020,3,23.04744680851064,112.8183018731914,974.5638064222252,2.5848330909603874,6,,,
32020,3,23.04744680851064,112.8183018731914,974.5638064222252,2.5848330909603874,7,5862802.0,13369911.0,2280.0
32020,3,23.04744680851064,112.8183018731914,974.5638064222252,2.5848330909603874,8,753987.0,1887577.0,2503.0
32020,3,23.04744680851064,112.8183018731914,974.5638064222252,2.5848330909603874,9,169002.0,291387.0,1724.0
32021,1,21.91755979453739,108.93889005038386,942.9185387580504,1.8524437561687417,1,21100.0,148600.0,7043.0
32021,1,21.91755979453739,108.93889005038386,942.9185387580504,1.8524437561687417,2,152300.0,255400.0,1677.0
32021,1,21.91755979453739,108.93889005038386,942.9185387580504,1.8524437561687417,3,251200.0,491200.0,1955.0
32021,1,21.91755979453739,108.93889005038386,942.9185387580504,1.8524437561687417,4,2000.0,2200.0,1100.0
32021,1,21.91755979453739,108.93889005038386,942.9185387580504,1.8524437561687417,5,362700.0,3072800.0,8472.0
32021,1,21.91755979453739,108.93889005038386,942.9185387580504,1.8524437561687417,6,2387400.0,13382700.0,5606.0
32021,1,21.91755979453739,108.93889005038386,942.9185387580504,1.8524437561687417,7,5620500.0,20196400.0,3593.0
32021,1,21.91755979453739,108.93889005038386,942.9185387580504,1.8524437561687417,8,1142000.0,3734900.0,3270.0
32021,1,21.91755979453739,108.93889005038386,942.9185387580504,1.8524437561687417,9,65200.0,147300.0,2259.0
32021,2,20.95434173669468,133.9972049549027,940.5895792255576,1.9382943820803171,1,149235.0,1157868.0,7759.0
32021,2,20.95434173669468,133.9972049549027,940.5895792255576,1.9382943820803171,2,32769.0,63453.0,1936.0
32021,2,20.95434173669468,133.9972049549027,940.5895792255576,1.9382943820803171,3,22502.0,34630.0,1539.0
32021,2,20.95434173669468,133.9972049549027,940.5895792255576,1.9382943820803171,4,,,
32021,2,20.95434173669468,133.9972049549027,940.5895792255576,1.9382943820803171,5,336556.0,2200000.0,6537.0
32021,2,20.95434173669468,133.9972049549027,940.5895792255576,1.9382943820803171,6,,,
32021,2,20.95434173669468,133.9972049549027,940.5895792255576,1.9382943820803171,7,680000.0,2343625.0,3447.0
32021,2,20.95434173669468,133.9972049549027,940.5895792255576,1.9382943820803171,8,50000.0,150000.0,3000.0
32021,2,20.95434173669468,133.9972049549027,940.5895792255576,1.9382943820803171,9,89544.0,193140.0,2157.0
32021,3,21.319533849129595,104.05533719889932,973.7956311939917,2.5390081969299487,1,950106.0,7706548.0,8111.0
32021,3,21.319533849129595,104.05533719889932,973.7956311939917,2.5390081969299487,2,35943.0,54650.0,1520.0
32021,3,21.319533849129595,104.05533719889932,973.7956311939917,2.5390081969299487,3,24035.0,37571.0,1563.0
32021,3,21.319533849129595,104.05533719889932,973.7956311939917,2.5390081969299487,4,,,
32021,3,21.319533849129595,104.05533719889932,973.7956311939917,2.5390081969299487,5,781100.0,4429108.0,5670.0
32021,3,21.319533849129595,104.05533719889932,973.7956311939917,2.5390081969299487,6,,,
32021,3,21.319533849129595,104.05533719889932,973.7956311939917,2.5390081969299487,7,6091873.0,19649811.0,3226.0
32021,3,21.319533849129595,104.05533719889932,973.7956311939917,2.5390081969299487,8,914455.0,2569054.0,2809.0
32021,3,21.319533849129595,104.05533719889932,973.7956311939917,2.5390081969299487,9,163899.0,347955.0,2123.0
32022,1,21.38329243684516,132.7568472406539,942.155340467054,1.7474506791989008,1,21668.0,140738.0,6495.0
32022,1,21.38329243684516,132.7568472406539,942.155340467054,1.7474506791989008,2,139140.0,194959.0,1401.0
32022,1,21.38329243684516,132.7568472406539,942.155340467054,1.7474506791989008,3,294015.0,585578.0,1992.0
32022,1,21.38329243684516,132.7568472406539,942.155340467054,1.7474506791989008,4,1500.0,1100.0,733.0
32022,1,21.38329243684516,132.7568472406539,942.155340467054,1.7474506791989008,5,433371.0,2892905.0,6675.0
32022,1,21.38329243684516,132.7568472406539,942.155340467054,1.7474506791989008,6,2693685.0,15709481.0,5832.0
32022,1,21.38329243684516,132.7568472406539,942.155340467054,1.7474506791989008,7,5698769.0,11702387.0,2053.0
32022,1,21.38329243684516,132.7568472406539,942.155340467054,1.7474506791989008,8,1171175.0,3871063.0,3305.0
32022,1,21.38329243684516,132.7568472406539,942.155340467054,1.7474506791989008,9,69570.0,153285.0,2203.0
32022,2,19.986023930039853,153.3960430194103,940.5559304221338,1.9800636115762165,1,148281.0,1170689.0,7895.0
32022,2,19.986023930039853,153.3960430194103,940.5559304221338,1.9800636115762165,2,33500.0,52930.0,1580.0
32022,2,19.986023930039853,153.3960430194103,940.5559304221338,1.9800636115762165,3,29000.0,46400.0,1600.0
32022,2,19.986023930039853,153.3960430194103,940.5559304221338,1.9800636115762165,4,,,
32022,2,19.986023930039853,153.3960430194103,940.5559304221338,1.9800636115762165,5,339257.0,2054536.0,6056.0
32022,2,19.986023930039853,153.3960430194103,940.5559304221338,1.9800636115762165,6,,,
32022,2,19.986023930039853,153.3960430194103,940.5559304221338,1.9800636115762165,7,736371.0,2022717.0,2747.0
32022,2,19.986023930039853,153.3960430194103,940.5559304221338,1.9800636115762165,8,90000.0,297000.0,3300.0
32022,2,19.986023930039853,153.3960430194103,940.5559304221338,1.9800636115762165,9,86660.0,188014.0,2170.0
32022,3,20.322294464400848,124.19324793652385,973.5956555613255,2.505127287756584,1,939121.0,7417818.0,7899.0
32022,3,20.322294464400848,124.19324793652385,973.5956555613255,2.505127287756584,2,31926.0,42601.0,1334.0
32022,3,20.322294464400848,124.19324793652385,973.5956555613255,2.505127287756584,3,26961.0,39704.0,1473.0
32022,3,20.322294464400848,124.19324793652385,973.5956555613255,2.505127287756584,4,,,
32022,3,20.322294464400848,124.19324793652385,973.5956555613255,2.505127287756584,5,775571.0,3024976.0,3900.0
32022,3,20.322294464400848,124.19324793652385,973.5956555613255,2.505127287756584,6,,,
32022,3,20.322294464400848,124.19324793652385,973.5956555613255,2.505127287756584,7,6278846.0,9495492.0,1512.0
32022,3,20.322294464400848,124.19324793652385,973.5956555613255,2.505127287756584,8,1143618.0,2887549.0,2525.0
32022,3,20.322294464400848,124.19324793652385,973.5956555613255,2.505127287756584,9,150032.0,292971.0,1953.0
32023,1,22.276307649332654,128.21570857366544,942.0345257314254,1.7167940072904229,1,21000.0,157300.0,7490.0
32023,1,22.276307649332654,128.21570857366544,942.0345257314254,1.7167940072904229,2,114965.0,197400.0,1717.0
32023,1,22.276307649332654,128.21570857366544,942.0345257314254,1.7167940072904229,3,295900.0,588800.0,1990.0
32023,1,22.276307649332654,128.21570857366544,942.0345257314254,1.7167940072904229,4,300.0,400.0,1333.0
32023,1,22.276307649332654,128.21570857366544,942.0345257314254,1.7167940072904229,5,387200.0,3758800.0,9708.0
32023,1,22.276307649332654,128.21570857366544,942.0345257314254,1.7167940072904229,6,2515900.0,14693400.0,5840.0
32023,1,22.276307649332654,128.21570857366544,942.0345257314254,1.7167940072904229,7,5816700.0,22322000.0,3838.0
32023,1,22.276307649332654,128.21570857366544,942.0345257314254,1.7167940072904229,8,1362200.0,4498800.0,3303.0
32023,1,22.276307649332654,128.21570857366544,942.0345257314254,1.7167940072904229,9,71966.0,171500.0,2383.0
32023,2,21.51666666666667,159.18666537685309,940.3458434045128,1.8753243735386596,1,146064.0,1168139.0,7997.0
32023,2,21.51666666666667,159.18666537685309,940.3458434045128,1.8753243735386596,2,34610.0,66753.0,1929.0
32023,2,21.51666666666667,159.18666537685309,940.3458434045128,1.8753243735386596,3,29000.0,44561.0,1537.0
32023,2,21.51666666666667,159.18666537685309,940.3458434045128,1.8753243735386596,4,,,
32023,2,21.51666666666667,159.18666537685309,940.3458434045128,1.8753243735386596,5,336000.0,2587200.0,7700.0
32023,2,21.51666666666667,159.18666537685309,940.3458434045128,1.8753243735386596,6,,,
32023,2,21.51666666666667,159.18666537685309,940.3458434045128,1.8753243735386596,7,759824.0,2656607.0,3496.0
32023,2,21.51666666666667,159.18666537685309,940.3458434045128,1.8753243735386596,8,90000.0,282960.0,3144.0
32023,2,21.51666666666667,159.18666537685309,940.3458434045128,1.8753243735386596,9,86660.0,189699.0,2189.0
32023,3,23.523958333333336,122.6756113044079,974.4433453937716,2.5648407420750465,1,833836.0,6656454.0,7983.0
32023,3,23.523958333333336,122.6756113044079,974.4433453937716,2.5648407420750465,2,28350.0,40765.0,1438.0
32023,3,23.523958333333336,122.6756113044079,974.4433453937716,2.5648407420750465,3,21602.0,32963.0,1526.0
32023,3,23.523958333333336,122.6756113044079,974.4433453937716,2.5648407420750465,4,,,
32023,3,23.523958333333336,122.6756113044079,974.4433453937716,2.5648407420750465,5,820136.0,4135355.0,5042.0
32023,3,23.523958333333336,122.6756113044079,974.4433453937716,2.5648407420750465,6,,,
32023,3,23.523958333333336,122.6756113044079,974.4433453937716,2.5648407420750465,7,6615242.0,14734259.0,2227.0
32023,3,23.523958333333336,122.6756113044079,974.4433453937716,2.5648407420750465,8,1461854.0,4060499.0,2778.0
32023,3,23.523958333333336,122.6756113044079,974.4433453937716,2.5648407420750465,9,148334.0,290835.0,1961.0
32024,1,23.193249805749808,123.00318156931186,942.6822090762485,1.7155586326166992,1,20000.0,125500.0,6275.0
32024,1,23.193249805749808,123.00318156931186,942.6822090762485,1.7155586326166992,2,113100.0,168700.0,1492.0
32024,1,23.193249805749808,123.00318156931186,942.6822090762485,1.7155586326166992,3,391400.0,777200.0,1986.0
32024,1,23.193249805749808,123.00318156931186,942.6822090762485,1.7155586326166992,4,700.0,700.0,1000.0
32024,1,23.193249805749808,123.00318156931186,942.6822090762485,1.7155586326166992,5,296700.0,2548600.0,8590.0
32024,1,23.193249805749808,123.00318156931186,942.6822090762485,1.7155586326166992,6,2426600.0,14221900.0,5861.0
32024,1,23.193249805749808,123.00318156931186,942.6822090762485,1.7155586326166992,7,5815700.0,18449100.0,3172.0
32024,1,23.193249805749808,123.00318156931186,942.6822090762485,1.7155586326166992,8,1174900.0,3913600.0,3331.0
32024,1,23.193249805749808,123.00318156931186,942.6822090762485,1.7155586326166992,9,74600.0,144400.0,1936.0
32024,2,21.748288854003142,144.74064029120422,947.3204462598236,1.8574276685598876,1,143057.0,1115533.0,7798.0
32024,2,21.748288854003142,144.74064029120422,947.3204462598236,1.8574276685598876,2,27745.0,49827.0,1796.0
32024,2,21.748288854003142,144.74064029120422,947.3204462598236,1.8574276685598876,3,34004.0,65766.0,1934.0
32024,2,21.748288854003142,144.74064029120422,947.3204462598236,1.8574276685598876,4,,,
32024,2,21.748288854003142,144.74064029120422,947.3204462598236,1.8574276685598876,5,285410.0,2012141.0,7050.0
32024,2,21.748288854003142,144.74064029120422,947.3204462598236,1.8574276685598876,6,9652.0,55312.0,5731.0
32024,2,21.748288854003142,144.74064029120422,947.3204462598236,1.8574276685598876,7,802310.0,2885251.0,3596.0
32024,2,21.748288854003142,144.74064029120422,947.3204462598236,1.8574276685598876,8,130940.0,415080.0,3170.0
32024,2,21.748288854003142,144.74064029120422,947.3204462598236,1.8574276685598876,9,86523.0,164407.0,1900.0
32024,3,22.559375,160.50122014990794,975.3354007796464,2.68669691397894,1,896295.0,7411565.0,8269.0
32024,3,22.559375,160.50122014990794,975.3354007796464,2.68669691397894,2,27600.0,46267.0,1676.0
32024,3,22.559375,160.50122014990794,975.3354007796464,2.68669691397894,3,20513.0,31724.0,1547.0
32024,3,22.559375,160.50122014990794,975.3354007796464,2.68669691397894,4,,,
32024,3,22.559375,160.50122014990794,975.3354007796464,2.68669691397894,5,810111.0,5007602.0,6181.0
32024,3,22.559375,160.50122014990794,975.3354007796464,2.68669691397894,6,,,
32024,3,22.559375,160.50122014990794,975.3354007796464,2.68669691397894,7,6698706.0,21729500.0,3244.0
32024,3,22.559375,160.50122014990794,975.3354007796464,2.68669691397894,8,1498453.0,4507277.0,3008.0
32024,3,22.559375,160.50122014990794,975.3354007796464,2.68669691397894,9,151234.0,290645.0,1922.0
