Data,Produto,Estado,Área Colhida (ha),Produção (t),Rendimento Médio (kg/ha),Temperatura Media,Precipitacao Total,Pressao Atmosferica Media,Vento Velocidade Media
072019,9,2,90144.0,192912.0,2140.0,12.86,70.43,897.07,2.3
082019,1,2,143075.0,1062286.0,7425.0,13.52,22.59,898.81,2.08
082019,2,2,37054.0,72640.0,1960.0,13.52,22.59,898.81,2.08
082019,3,2,25265.0,36272.0,1436.0,13.52,22.59,898.81,2.08
082019,4,2,,,,13.52,22.59,898.81,2.08
082019,5,2,344469.0,2773257.0,8051.0,13.52,22.59,898.81,2.08
082019,6,2,,,,13.52,22.59,898.81,2.08
082019,7,2,664965.0,2418181.0,3637.0,13.52,22.59,898.81,2.08
082019,8,2,48897.0,153758.0,3145.0,13.52,22.59,898.81,2.08
082019,9,2,90144.0,192912.0,2140.0,13.52,22.59,898.81,2.08
092019,1,2,143075.0,1062286.0,7425.0,15.36,66.21,850.16,2.54
092019,2,2,37054.0,72640.0,1960.0,15.36,66.21,850.16,2.54
092019,3,2,25265.0,36272.0,1436.0,15.36,66.21,850.16,2.54
092019,4,2,,,,15.36,66.21,850.16,2.54
092019,5,2,344469.0,2773257.0,8051.0,15.36,66.21,850.16,2.54
092019,6,2,,,,15.36,66.21,850.16,2.54
092019,7,2,664965.0,2418181.0,3637.0,15.36,66.21,850.16,2.54
092019,8,2,48897.0,153758.0,3145.0,15.36,66.21,850.16,2.54
092019,9,2,90144.0,192912.0,2140.0,15.36,66.21,850.16,2.54
102019,1,2,143075.0,1062286.0,7425.0,18.7,152.49,896.81,2.29
102019,2,2,37054.0,72640.0,1960.0,18.7,152.49,896.81,2.29
102019,3,2,25166.0,36177.0,1438.0,18.7,152.49,896.81,2.29
102019,4,2,,,,18.7,152.49,896.81,2.29
102019,5,2,344359.0,2773257.0,8053.0,18.7,152.49,896.81,2.29
102019,6,2,,,,18.7,152.49,896.81,2.29
102019,7,2,664965.0,2418181.0,3637.0,18.7,152.49,896.81,2.29
102019,8,2,48912.0,147061.0,3007.0,18.7,152.49,896.81,2.29
102019,9,2,90144.0,192912.0,2140.0,18.7,152.49,896.81,2.29
112019,1,2,143075.0,1062286.0,7425.0,19.14,150.29,895.28,2.27
112019,2,2,37054.0,72640.0,1960.0,19.14,150.29,895.28,2.27
112019,3,2,25166.0,36177.0,1438.0,19.14,150.29,895.28,2.27
112019,4,2,,,,19.14,150.29,895.28,2.27
112019,5,2,344359.0,2773257.0,8053.0,19.14,150.29,895.28,2.27
112019,6,2,,,,19.14,150.29,895.28,2.27
112019,7,2,664965.0,2418181.0,3637.0,19.14,150.29,895.28,2.27
112019,8,2,48912.0,147061.0,3007.0,19.14,150.29,895.28,2.27
112019,9,2,90144.0,192912.0,2140.0,19.14,150.29,895.28,2.27
122019,1,2,143075.0,1062286.0,7425.0,19.35,80.57,851.28,1.94
122019,2,2,37054.0,72640.0,1960.0,19.35,80.57,851.28,1.94
122019,3,2,25166.0,36177.0,1438.0,19.35,80.57,851.28,1.94
122019,4,2,,,,19.35,80.57,851.28,1.94
122019,5,2,344359.0,2773257.0,8053.0,19.35,80.57,851.28,1.94
122019,6,2,,,,19.35,80.57,851.28,1.94
122019,7,2,664965.0,2418181.0,3637.0,19.35,80.57,851.28,1.94
122019,8,2,48912.0,147061.0,3007.0,19.35,80.57,851.28,1.94
122019,9,2,90144.0,192912.0,2140.0,19.35,80.57,851.28,1.94
012020,1,2,142968.0,1067995.0,7470.0,19.96,145.68,802.68,1.78
012020,2,2,34493.0,73821.0,2140.0,19.96,145.68,802.68,1.78
012020,3,2,25265.0,39747.0,1573.0,19.96,145.68,802.68,1.78
012020,4,2,,,,19.96,145.68,802.68,1.78
012020,5,2,341845.0,2782881.0,8141.0,19.96,145.68,802.68,1.78
012020,6,2,,,,19.96,145.68,802.68,1.78
012020,7,2,670385.0,2389525.0,3564.0,19.96,145.68,802.68,1.78
012020,8,2,48897.0,155101.0,3172.0,19.96,145.68,802.68,1.78
012020,9,2,90208.0,204050.0,2262.0,19.96,145.68,802.68,1.78
022020,1,2,142968.0,1067995.0,7470.0,18.27,109.48,761.28,1.68
022020,2,2,34493.0,73821.0,2140.0,18.27,109.48,761.28,1.68
022020,3,2,25265.0,39747.0,1573.0,18.27,109.48,761.28,1.68
022020,4,2,,,,18.27,109.48,761.28,1.68
022020,5,2,341845.0,2782881.0,8141.0,18.27,109.48,761.28,1.68
022020,6,2,,,,18.27,109.48,761.28,1.68
022020,7,2,670385.0,2389525.0,3564.0,18.27,109.48,761.28,1.68
022020,8,2,48897.0,155101.0,3172.0,18.27,109.48,761.28,1.68
022020,9,2,90208.0,204050.0,2262.0,18.27,109.48,761.28,1.68
032020,1,2,142722.0,1130067.0,7918.0,18.4,41.96,810.56,2.05
032020,2,2,34944.0,63506.0,1817.0,18.4,41.96,810.56,2.05
032020,3,2,23581.0,42424.0,1799.0,18.4,41.96,810.56,2.05
032020,4,2,,,,18.4,41.96,810.56,2.05
032020,5,2,341743.0,2781620.0,8140.0,18.4,41.96,810.56,2.05
032020,6,2,,,,18.4,41.96,810.56,2.05
032020,7,2,665161.0,2332759.0,3507.0,18.4,41.96,810.56,2.05
032020,8,2,48897.0,155101.0,3172.0,18.4,41.96,810.56,2.05
032020,9,2,89408.0,212187.0,2373.0,18.4,41.96,810.56,2.05
042020,1,2,142722.0,1130067.0,7918.0,15.3,51.62,811.54,1.7
042020,2,2,34944.0,63506.0,1817.0,15.3,51.62,811.54,1.7
042020,3,2,23581.0,42424.0,1799.0,15.3,51.62,811.54,1.7
042020,4,2,,,,15.3,51.62,811.54,1.7
042020,5,2,341743.0,2781620.0,8140.0,15.3,51.62,811.54,1.7
042020,6,2,,,,15.3,51.62,811.54,1.7
042020,7,2,665161.0,2332759.0,3507.0,15.3,51.62,811.54,1.7
042020,8,2,48897.0,155101.0,3172.0,15.3,51.62,811.54,1.7
042020,9,2,89408.0,212187.0,2373.0,15.3,51.62,811.54,1.7
052020,1,2,142722.0,1130067.0,7918.0,11.59,52.41,722.27,1.68
052020,2,2,34944.0,63506.0,1817.0,11.59,52.41,722.27,1.68
052020,3,2,23581.0,42424.0,1799.0,11.59,52.41,722.27,1.68
052020,4,2,,,,11.59,52.41,722.27,1.68
052020,5,2,341743.0,2781620.0,8140.0,11.59,52.41,722.27,1.68
052020,6,2,,,,11.59,52.41,722.27,1.68
052020,7,2,665161.0,2332759.0,3507.0,11.59,52.41,722.27,1.68
052020,8,2,48897.0,155101.0,3172.0,11.59,52.41,722.27,1.68
052020,9,2,89408.0,212187.0,2373.0,11.59,52.41,722.27,1.68
062020,1,2,142722.0,1130067.0,7918.0,12.59,132.43,766.53,2.0
062020,2,2,34944.0,63506.0,1817.0,12.59,132.43,766.53,2.0
062020,3,2,23581.0,42424.0,1799.0,12.59,132.43,766.53,2.0
062020,4,2,,,,12.59,132.43,766.53,2.0
062020,5,2,341743.0,2781620.0,8140.0,12.59,132.43,766.53,2.0
062020,6,2,,,,12.59,132.43,766.53,2.0
062020,7,2,665161.0,2332759.0,3507.0,12.59,132.43,766.53,2.0
062020,8,2,48897.0,155101.0,3172.0,12.59,132.43,766.53,2.0
062020,9,2,89408.0,212187.0,2373.0,12.59,132.43,766.53,2.0
072020,1,2,148988.0,1216132.0,8163.0,11.13,114.74,767.02,1.98
072020,2,2,34844.0,62629.0,1797.0,11.13,114.74,767.02,1.98
072020,3,2,21856.0,35905.0,1643.0,11.13,114.74,767.02,1.98
072020,4,2,,,,11.13,114.74,767.02,1.98
072020,5,2,341280.0,2699729.0,7911.0,11.13,114.74,767.02,1.98
072020,6,2,,,,11.13,114.74,767.02,1.98
072020,7,2,664845.0,2244245.0,3376.0,11.13,114.74,767.02,1.98
072020,8,2,50887.0,162070.0,3185.0,11.13,114.74,767.02,1.98
072020,9,2,89403.0,201714.0,2256.0,11.13,114.74,767.02,1.98
082020,1,2,148988.0,1216132.0,8163.0,12.38,82.97,767.97,1.87
082020,2,2,34844.0,62629.0,1797.0,12.38,82.97,767.97,1.87
082020,3,2,21856.0,35905.0,1643.0,12.38,82.97,767.97,1.87
082020,4,2,,,,12.38,82.97,767.97,1.87
082020,5,2,341280.0,2699729.0,7911.0,12.38,82.97,767.97,1.87
082020,6,2,,,,12.38,82.97,767.97,1.87
082020,7,2,664845.0,2244245.0,3376.0,12.38,82.97,767.97,1.87
082020,8,2,50887.0,162070.0,3185.0,12.38,82.97,767.97,1.87
082020,9,2,89403.0,201714.0,2256.0,12.38,82.97,767.97,1.87
092020,1,2,148988.0,1216132.0,8163.0,15.22,74.67,810.11,2.05
092020,2,2,34844.0,62629.0,1797.0,15.22,74.67,810.11,2.05
092020,3,2,21856.0,35905.0,1643.0,15.22,74.67,810.11,2.05
092020,4,2,,,,15.22,74.67,810.11,2.05
092020,5,2,341280.0,2699729.0,7911.0,15.22,74.67,810.11,2.05
092020,6,2,,,,15.22,74.67,810.11,2.05
092020,7,2,664845.0,2244245.0,3376.0,15.22,74.67,810.11,2.05
092020,8,2,50887.0,162070.0,3185.0,15.22,74.67,810.11,2.05
092020,9,2,89403.0,201714.0,2256.0,15.22,74.67,810.11,2.05
102020,1,2,148988.0,1216132.0,8163.0,16.52,56.45,808.38,2.03
102020,2,2,34844.0,62629.0,1797.0,16.52,56.45,808.38,2.03
102020,3,2,21856.0,35905.0,1643.0,16.52,56.45,808.38,2.03
102020,4,2,,,,16.52,56.45,808.38,2.03
102020,5,2,341280.0,2699729.0,7911.0,16.52,56.45,808.38,2.03
102020,6,2,,,,16.52,56.45,808.38,2.03
102020,7,2,664845.0,2244245.0,3376.0,16.52,56.45,808.38,2.03
102020,8,2,50887.0,162070.0,3185.0,16.52,56.45,808.38,2.03
102020,9,2,89403.0,201714.0,2256.0,16.52,56.45,808.38,2.03
112020,1,2,148988.0,1216132.0,8163.0,15.61,109.61,760.24,1.5
112020,2,2,34844.0,62629.0,1797.0,15.61,109.61,760.24,1.5
112020,3,2,21856.0,35905.0,1643.0,15.61,109.61,760.24,1.5
112020,4,2,,,,15.61,109.61,760.24,1.5
112020,5,2,341280.0,2699729.0,7911.0,15.61,109.61,760.24,1.5
112020,6,2,,,,15.61,109.61,760.24,1.5
112020,7,2,664845.0,2244245.0,3376.0,15.61,109.61,760.24,1.5
112020,8,2,58022.0,173417.0,2989.0,15.61,109.61,760.24,1.5
112020,9,2,89403.0,201714.0,2256.0,15.61,109.61,760.24,1.5
122020,1,2,148988.0,1216132.0,8163.0,19.2,168.47,803.7,1.73
122020,2,2,34844.0,62629.0,1797.0,19.2,168.47,803.7,1.73
122020,3,2,21856.0,35905.0,1643.0,19.2,168.47,803.7,1.73
122020,4,2,,,,19.2,168.47,803.7,1.73
122020,5,2,341280.0,2699729.0,7911.0,19.2,168.47,803.7,1.73
122020,6,2,,,,19.2,168.47,803.7,1.73
122020,7,2,664845.0,2244245.0,3376.0,19.2,168.47,803.7,1.73
122020,8,2,58022.0,173417.0,2989.0,19.2,168.47,803.7,1.73
122020,9,2,89403.0,201714.0,2256.0,19.2,168.47,803.7,1.73
012021,1,2,149137.0,1166152.0,7819.0,19.35,212.75,804.64,1.7
012021,2,2,32774.0,70594.0,2154.0,19.35,212.75,804.64,1.7
012021,3,2,21856.0,34315.0,1570.0,19.35,212.75,804.64,1.7
012021,4,2,,,,19.35,212.75,804.64,1.7
012021,5,2,346309.0,2760641.0,7972.0,19.35,212.75,804.64,1.7
012021,6,2,,,,19.35,212.75,804.64,1.7
012021,7,2,670394.0,2368210.0,3533.0,19.35,212.75,804.64,1.7
012021,8,2,50887.0,162075.0,3185.0,19.35,212.75,804.64,1.7
012021,9,2,89077.0,198663.0,2230.0,19.35,212.75,804.64,1.7
022021,1,2,149137.0,1166152.0,7819.0,19.04,75.16,804.55,1.53
022021,2,2,32774.0,70594.0,2154.0,19.04,75.16,804.55,1.53
022021,3,2,21856.0,34315.0,1570.0,19.04,75.16,804.55,1.53
022021,4,2,,,,19.04,75.16,804.55,1.53
022021,5,2,346309.0,2760641.0,7972.0,19.04,75.16,804.55,1.53
022021,6,2,,,,19.04,75.16,804.55,1.53
022021,7,2,670394.0,2368210.0,3533.0,19.04,75.16,804.55,1.53
022021,8,2,50887.0,162075.0,3185.0,19.04,75.16,804.55,1.53
022021,9,2,89077.0,198663.0,2230.0,19.04,75.16,804.55,1.53
032021,1,2,149235.0,1157868.0,7759.0,19.15,114.16,849.07,1.57
032021,2,2,32769.0,63453.0,1936.0,19.15,114.16,849.07,1.57
032021,3,2,22502.0,34630.0,1539.0,19.15,114.16,849.07,1.57
032021,4,2,,,,19.15,114.16,849.07,1.57
032021,5,2,336556.0,2200000.0,6537.0,19.15,114.16,849.07,1.57
032021,6,2,,,,19.15,114.16,849.07,1.57
032021,7,2,680000.0,2343625.0,3447.0,19.15,114.16,849.07,1.57
032021,8,2,50000.0,150000.0,3000.0,19.15,114.16,849.07,1.57
032021,9,2,89544.0,193140.0,2157.0,19.15,114.16,849.07,1.57
042021,1,2,149235.0,1157868.0,7759.0,14.6,28.71,762.8,1.72
042021,2,2,32769.0,63453.0,1936.0,14.6,28.71,762.8,1.72
042021,3,2,22502.0,34630.0,1539.0,14.6,28.71,762.8,1.72
042021,4,2,,,,14.6,28.71,762.8,1.72
042021,5,2,336556.0,2200000.0,6537.0,14.6,28.71,762.8,1.72
042021,6,2,,,,14.6,28.71,762.8,1.72
042021,7,2,680000.0,2343625.0,3447.0,14.6,28.71,762.8,1.72
042021,8,2,50000.0,150000.0,3000.0,14.6,28.71,762.8,1.72
042021,9,2,89544.0,193140.0,2157.0,14.6,28.71,762.8,1.72
052021,1,2,149235.0,1157868.0,7759.0,11.1,76.22,758.0,1.26
052021,2,2,32769.0,63453.0,1936.0,11.1,76.22,758.0,1.26
052021,3,2,22502.0,34630.0,1539.0,11.1,76.22,758.0,1.26
052021,4,2,,,,11.1,76.22,758.0,1.26
052021,5,2,336556.0,2200000.0,6537.0,11.1,76.22,758.0,1.26
052021,6,2,,,,11.1,76.22,758.0,1.26
052021,7,2,680000.0,2343625.0,3447.0,11.1,76.22,758.0,1.26
052021,8,2,50000.0,150000.0,3000.0,11.1,76.22,758.0,1.26
052021,9,2,89544.0,193140.0,2157.0,11.1,76.22,758.0,1.26
062021,1,2,149235.0,1157868.0,7759.0,9.89,129.74,714.78,1.22
062021,2,2,32769.0,63453.0,1936.0,9.89,129.74,714.78,1.22
062021,3,2,22502.0,34630.0,1539.0,9.89,129.74,714.78,1.22
062021,4,2,,,,9.89,129.74,714.78,1.22
062021,5,2,336556.0,2200000.0,6537.0,9.89,129.74,714.78,1.22
062021,6,2,,,,9.89,129.74,714.78,1.22
062021,7,2,680000.0,2343625.0,3447.0,9.89,129.74,714.78,1.22
062021,8,2,50000.0,150000.0,3000.0,9.89,129.74,714.78,1.22
062021,9,2,89544.0,193140.0,2157.0,9.89,129.74,714.78,1.22
072021,1,2,149235.0,1157868.0,7759.0,8.58,24.87,667.8,1.25
072021,2,2,32769.0,63453.0,1936.0,8.58,24.87,667.8,1.25
072021,3,2,22502.0,34630.0,1539.0,8.58,24.87,667.8,1.25
072021,4,2,,,,8.58,24.87,667.8,1.25
072021,5,2,336556.0,2200000.0,6537.0,8.58,24.87,667.8,1.25
072021,6,2,,,,8.58,24.87,667.8,1.25
072021,7,2,680000.0,2343625.0,3447.0,8.58,24.87,667.8,1.25
072021,8,2,84651.0,275638.0,3256.0,8.58,24.87,667.8,1.25
072021,9,2,89544.0,193140.0,2157.0,8.58,24.87,667.8,1.25
082021,1,2,149235.0,1157868.0,7759.0,12.9,25.9,760.01,1.93
082021,2,2,32769.0,63453.0,1936.0,12.9,25.9,760.01,1.93
082021,3,2,22502.0,34630.0,1539.0,12.9,25.9,760.01,1.93
082021,4,2,,,,12.9,25.9,760.01,1.93
082021,5,2,336556.0,2200000.0,6537.0,12.9,25.9,760.01,1.93
082021,6,2,,,,12.9,25.9,760.01,1.93
082021,7,2,680000.0,2343625.0,3447.0,12.9,25.9,760.01,1.93
082021,8,2,84651.0,275638.0,3256.0,12.9,25.9,760.01,1.93
082021,9,2,89544.0,193140.0,2157.0,12.9,25.9,760.01,1.93
092021,1,2,149235.0,1157868.0,7759.0,12.32,98.81,664.73,1.39
092021,2,2,32769.0,63453.0,1936.0,12.32,98.81,664.73,1.39
092021,3,2,22502.0,34630.0,1539.0,12.32,98.81,664.73,1.39
092021,4,2,,,,12.32,98.81,664.73,1.39
092021,5,2,336556.0,2200000.0,6537.0,12.32,98.81,664.73,1.39
092021,6,2,,,,12.32,98.81,664.73,1.39
092021,7,2,680000.0,2343625.0,3447.0,12.32,98.81,664.73,1.39
092021,8,2,84651.0,275638.0,3256.0,12.32,98.81,664.73,1.39
092021,9,2,89544.0,193140.0,2157.0,12.32,98.81,664.73,1.39
102021,1,2,149235.0,1157868.0,7759.0,14.61,147.79,802.71,1.72
102021,2,2,32769.0,63453.0,1936.0,14.61,147.79,802.71,1.72
102021,3,2,22502.0,34630.0,1539.0,14.61,147.79,802.71,1.72
102021,4,2,,,,14.61,147.79,802.71,1.72
102021,5,2,336556.0,2200000.0,6537.0,14.61,147.79,802.71,1.72
102021,6,2,,,,14.61,147.79,802.71,1.72
102021,7,2,680000.0,2343625.0,3447.0,14.61,147.79,802.71,1.72
102021,8,2,84651.0,275638.0,3256.0,14.61,147.79,802.71,1.72
102021,9,2,89544.0,193140.0,2157.0,14.61,147.79,802.71,1.72
112021,1,2,147820.0,1196140.0,8092.0,16.03,78.68,709.6,1.31
112021,2,2,33562.0,63856.0,1903.0,16.03,78.68,709.6,1.31
112021,3,2,25872.0,34001.0,1314.0,16.03,78.68,709.6,1.31
112021,4,2,,,,16.03,78.68,709.6,1.31
112021,5,2,335844.0,2006862.0,5976.0,16.03,78.68,709.6,1.31
112021,6,2,,,,16.03,78.68,709.6,1.31
112021,7,2,688997.0,2339080.0,3395.0,16.03,78.68,709.6,1.31
112021,8,2,100090.0,329312.0,3290.0,16.03,78.68,709.6,1.31
112021,9,2,89488.0,191676.0,2142.0,16.03,78.68,709.6,1.31
122021,1,2,147820.0,1196140.0,8092.0,18.22,41.34,709.22,1.42
122021,2,2,33562.0,63856.0,1903.0,18.22,41.34,709.22,1.42
122021,3,2,25872.0,34001.0,1314.0,18.22,41.34,709.22,1.42
122021,4,2,,,,18.22,41.34,709.22,1.42
122021,5,2,335844.0,2006862.0,5976.0,18.22,41.34,709.22,1.42
122021,6,2,,,,18.22,41.34,709.22,1.42
122021,7,2,688997.0,2339080.0,3395.0,18.22,41.34,709.22,1.42
122021,8,2,100090.0,329312.0,3290.0,18.22,41.34,709.22,1.42
122021,9,2,89488.0,191676.0,2142.0,18.22,41.34,709.22,1.42
012022,1,2,148238.0,1147352.0,7740.0,19.29,108.75,800.55,1.54
012022,2,2,33500.0,65325.0,1950.0,19.29,108.75,800.55,1.54
012022,3,2,22502.0,34912.0,1552.0,19.29,108.75,800.55,1.54
012022,4,2,,,,19.29,108.75,800.55,1.54
012022,5,2,344098.0,2408686.0,7000.0,19.29,108.75,800.55,1.54
012022,6,2,,,,19.29,108.75,800.55,1.54
012022,7,2,727293.0,2352183.0,3234.0,19.29,108.75,800.55,1.54
012022,8,2,84651.0,264619.0,3126.0,19.29,108.75,800.55,1.54
012022,9,2,88419.0,206928.0,2340.0,19.29,108.75,800.55,1.54
022022,1,2,148238.0,1147352.0,7740.0,17.96,65.34,757.97,1.51
022022,2,2,33500.0,65325.0,1950.0,17.96,65.34,757.97,1.51
022022,3,2,22502.0,34912.0,1552.0,17.96,65.34,757.97,1.51
022022,4,2,,,,17.96,65.34,757.97,1.51
022022,5,2,344098.0,2408686.0,7000.0,17.96,65.34,757.97,1.51
022022,6,2,,,,17.96,65.34,757.97,1.51
022022,7,2,727293.0,2352183.0,3234.0,17.96,65.34,757.97,1.51
022022,8,2,84651.0,264619.0,3126.0,17.96,65.34,757.97,1.51
022022,9,2,88419.0,206928.0,2340.0,17.96,65.34,757.97,1.51
032022,1,2,148281.0,1170689.0,7895.0,15.53,159.55,713.65,1.47
032022,2,2,33500.0,52930.0,1580.0,15.53,159.55,713.65,1.47
032022,3,2,29000.0,46400.0,1600.0,15.53,159.55,713.65,1.47
032022,4,2,,,,15.53,159.55,713.65,1.47
032022,5,2,339257.0,2054536.0,6056.0,15.53,159.55,713.65,1.47
032022,6,2,,,,15.53,159.55,713.65,1.47
032022,7,2,736371.0,2022717.0,2747.0,15.53,159.55,713.65,1.47
032022,8,2,90000.0,297000.0,3300.0,15.53,159.55,713.65,1.47
032022,9,2,86660.0,188014.0,2170.0,15.53,159.55,713.65,1.47
042022,1,2,148281.0,1170689.0,7895.0,13.5,81.32,714.8,1.44
042022,2,2,33500.0,52930.0,1580.0,13.5,81.32,714.8,1.44
042022,3,2,29000.0,46400.0,1600.0,13.5,81.32,714.8,1.44
042022,4,2,,,,13.5,81.32,714.8,1.44
042022,5,2,339257.0,2054536.0,6056.0,13.5,81.32,714.8,1.44
042022,6,2,,,,13.5,81.32,714.8,1.44
042022,7,2,736371.0,2022717.0,2747.0,13.5,81.32,714.8,1.44
042022,8,2,90000.0,297000.0,3300.0,13.5,81.32,714.8,1.44
042022,9,2,86660.0,188014.0,2170.0,13.5,81.32,714.8,1.44
052022,1,2,148281.0,1170689.0,7895.0,9.11,117.84,667.11,1.4
052022,2,2,33500.0,52930.0,1580.0,9.11,117.84,667.11,1.4
052022,3,2,29000.0,46400.0,1600.0,9.11,117.84,667.11,1.4
052022,4,2,,,,9.11,117.84,667.11,1.4
052022,5,2,339257.0,2054536.0,6056.0,9.11,117.84,667.11,1.4
052022,6,2,,,,9.11,117.84,667.11,1.4
052022,7,2,736371.0,2022717.0,2747.0,9.11,117.84,667.11,1.4
052022,8,2,90000.0,297000.0,3300.0,9.11,117.84,667.11,1.4
052022,9,2,86660.0,188014.0,2170.0,9.11,117.84,667.11,1.4
062022,1,2,148281.0,1170689.0,7895.0,7.99,87.51,588.78,1.62
062022,2,2,33500.0,52930.0,1580.0,7.99,87.51,588.78,1.62
062022,3,2,29000.0,46400.0,1600.0,7.99,87.51,588.78,1.62
062022,4,2,,,,7.99,87.51,588.78,1.62
062022,5,2,339257.0,2054536.0,6056.0,7.99,87.51,588.78,1.62
062022,6,2,,,,7.99,87.51,588.78,1.62
062022,7,2,736371.0,2022717.0,2747.0,7.99,87.51,588.78,1.62
062022,8,2,90000.0,297000.0,3300.0,7.99,87.51,588.78,1.62
062022,9,2,86660.0,188014.0,2170.0,7.99,87.51,588.78,1.62
072022,1,2,148281.0,1170689.0,7895.0,10.64,21.75,628.74,1.88
072022,2,2,33500.0,52930.0,1580.0,10.64,21.75,628.74,1.88
072022,3,2,29000.0,46400.0,1600.0,10.64,21.75,628.74,1.88
072022,4,2,,,,10.64,21.75,628.74,1.88
072022,5,2,339257.0,2054536.0,6056.0,10.64,21.75,628.74,1.88
072022,6,2,,,,10.64,21.75,628.74,1.88
072022,7,2,736371.0,2022717.0,2747.0,10.64,21.75,628.74,1.88
072022,8,2,90000.0,297000.0,3300.0,10.64,21.75,628.74,1.88
072022,9,2,86660.0,188014.0,2170.0,10.64,21.75,628.74,1.88
082022,1,2,148281.0,1170689.0,7895.0,9.28,110.31,632.95,2.05
082022,2,2,33500.0,52930.0,1580.0,9.28,110.31,632.95,2.05
082022,3,2,29000.0,46400.0,1600.0,9.28,110.31,632.95,2.05
082022,4,2,,,,9.28,110.31,632.95,2.05
082022,5,2,339257.0,2054536.0,6056.0,9.28,110.31,632.95,2.05
082022,6,2,,,,9.28,110.31,632.95,2.05
082022,7,2,736371.0,2022717.0,2747.0,9.28,110.31,632.95,2.05
082022,8,2,90000.0,297000.0,3300.0,9.28,110.31,632.95,2.05
082022,9,2,86660.0,188014.0,2170.0,9.28,110.31,632.95,2.05
092022,1,2,148281.0,1170689.0,7895.0,8.65,55.39,534.78,1.24
092022,2,2,33500.0,52930.0,1580.0,8.65,55.39,534.78,1.24
092022,3,2,29000.0,46400.0,1600.0,8.65,55.39,534.78,1.24
092022,4,2,,,,8.65,55.39,534.78,1.24
092022,5,2,339257.0,2054536.0,6056.0,8.65,55.39,534.78,1.24
092022,6,2,,,,8.65,55.39,534.78,1.24
092022,7,2,736371.0,2022717.0,2747.0,8.65,55.39,534.78,1.24
092022,8,2,90000.0,297000.0,3300.0,8.65,55.39,534.78,1.24
092022,9,2,86660.0,188014.0,2170.0,8.65,55.39,534.78,1.24
102022,1,2,148281.0,1170689.0,7895.0,12.24,125.54,669.16,1.8
102022,2,2,33500.0,52930.0,1580.0,12.24,125.54,669.16,1.8
102022,3,2,29000.0,46400.0,1600.0,12.24,125.54,669.16,1.8
102022,4,2,,,,12.24,125.54,669.16,1.8
102022,5,2,339257.0,2054536.0,6056.0,12.24,125.54,669.16,1.8
102022,6,2,,,,12.24,125.54,669.16,1.8
102022,7,2,736371.0,2022717.0,2747.0,12.24,125.54,669.16,1.8
102022,8,2,90000.0,297000.0,3300.0,12.24,125.54,669.16,1.8
102022,9,2,86660.0,188014.0,2170.0,12.24,125.54,669.16,1.8
112022,1,2,146155.0,1177241.0,8055.0,17.15,83.28,897.61,2.54
112022,2,2,34571.0,57083.0,1651.0,17.15,83.28,897.61,2.54
112022,3,2,33226.0,92393.0,2781.0,17.15,83.28,897.61,2.54
112022,4,2,,,,17.15,83.28,897.61,2.54
112022,5,2,335904.0,2112327.0,6288.0,17.15,83.28,897.61,2.54
112022,6,2,,,,17.15,83.28,897.61,2.54
112022,7,2,752715.0,2163708.0,2875.0,17.15,83.28,897.61,2.54
112022,8,2,124312.0,430670.0,3464.0,17.15,83.28,897.61,2.54
112022,9,2,87366.0,192676.0,2205.0,17.15,83.28,897.61,2.54
122022,1,2,146155.0,1177241.0,8055.0,20.03,223.64,894.27,2.02
122022,2,2,34571.0,57083.0,1651.0,20.03,223.64,894.27,2.02
122022,3,2,33226.0,92393.0,2781.0,20.03,223.64,894.27,2.02
122022,4,2,,,,20.03,223.64,894.27,2.02
122022,5,2,335904.0,2112327.0,6288.0,20.03,223.64,894.27,2.02
122022,6,2,,,,20.03,223.64,894.27,2.02
122022,7,2,752715.0,2163708.0,2875.0,20.03,223.64,894.27,2.02
122022,8,2,124312.0,430670.0,3464.0,20.03,223.64,894.27,2.02
122022,9,2,87366.0,192676.0,2205.0,20.03,223.64,894.27,2.02
012023,1,2,146064.0,1168139.0,7997.0,21.85,180.13,895.07,1.83
012023,2,2,34610.0,66753.0,1929.0,21.85,180.13,895.07,1.83
012023,3,2,29000.0,44561.0,1537.0,21.85,180.13,895.07,1.83
012023,4,2,,,,21.85,180.13,895.07,1.83
012023,5,2,336000.0,2587200.0,7700.0,21.85,180.13,895.07,1.83
012023,6,2,,,,21.85,180.13,895.07,1.83
012023,7,2,759824.0,2656607.0,3496.0,21.85,180.13,895.07,1.83
012023,8,2,90000.0,282960.0,3144.0,21.85,180.13,895.07,1.83
012023,9,2,86660.0,189699.0,2189.0,21.85,180.13,895.07,1.83
022023,1,2,146064.0,1168139.0,7997.0,20.18,176.74,895.19,1.7
022023,2,2,34610.0,66753.0,1929.0,20.18,176.74,895.19,1.7
022023,3,2,29000.0,44561.0,1537.0,20.18,176.74,895.19,1.7
022023,4,2,,,,20.18,176.74,895.19,1.7
022023,5,2,336000.0,2587200.0,7700.0,20.18,176.74,895.19,1.7
022023,6,2,,,,20.18,176.74,895.19,1.7
022023,7,2,759824.0,2656607.0,3496.0,20.18,176.74,895.19,1.7
022023,8,2,90000.0,282960.0,3144.0,20.18,176.74,895.19,1.7
022023,9,2,86660.0,189699.0,2189.0,20.18,176.74,895.19,1.7
032023,1,2,146064.0,1168139.0,7997.0,20.59,174.49,896.87,1.8
