Country,Region,Year,Happiness Rank,Happiness Score,GDP per capita,Social support,Healthy life expectancy,Freedom,Generosity,Perceptions of corruption,Decade,Regional Happiness Ratio,Region_Australia and New Zealand,Region_Central and Eastern Europe,Region_Eastern Asia,Region_Latin America and Caribbean,Region_Middle East and Northern Africa,Region_North America,Region_Southeastern Asia,Region_Southern Asia,Region_Sub-Saharan Africa,Region_Western Europe,Region_nan
Ghana,Sub-Saharan Africa,2016,124,4.276,0.30108301526717557,0.3002007299270073,0.2601314636283962,0.5659254143646408,0.2529964016019835,0.059067601601710415,2010,1.0337438925081435,False,False,False,False,False,False,False,False,True,False,False
Congo (Kinshasa),Sub-Saharan Africa,2016,125,4.272,0.02700858778625954,0.49072992700729934,0.16476774758983348,0.21549723756906078,0.30376750422031296,0.1100722943958254,2010,1.0327768729641695,False,False,False,False,False,False,False,False,True,False,False
Georgia,Central and Eastern Europe,2016,126,4.252,0.39977099236641217,0.11708637469586375,0.5612182296231376,0.4483563535911602,0.08097125790081877,0.558564068901047,2010,0.7917046548956659,False,True,False,False,False,False,False,False,False,False,False
Congo (Brazzaville),Sub-Saharan Africa,2016,127,4.236,0.3678864503816794,0.2907481751824818,0.2472567922874671,0.5240055248618785,0.14410402028708932,0.1767135946078165,2010,1.024073697068404,False,False,False,False,False,False,False,False,True,False,False
Senegal,Sub-Saharan Africa,2016,128,4.219,0.2114217557251908,0.47090024330900243,0.3545749342681858,0.42895027624309395,0.2279389831534543,0.21164682647533112,2010,1.0199638640065147,False,False,False,False,False,False,False,False,True,False,False
Bulgaria,Central and Eastern Europe,2016,129,4.217,0.5310400763358778,0.5629075425790755,0.5942681858019281,0.29308011049723753,0.15264740676763547,0.011143121161058868,2010,0.7851878009630815,False,True,False,False,False,False,False,False,False,False,False
Mauritania,Sub-Saharan Africa,2016,130,4.201,0.2928959923664122,0.5118126520681265,0.25099912357581067,0.17513812154696132,0.2706917118682544,0.3253247812143284,2010,1.015612276058632,False,False,False,False,False,False,False,False,True,False,False
Zimbabwe,Sub-Saharan Africa,2016,131,4.193,0.16718034351145036,0.4347810218978102,0.13978965819456618,0.3512292817679558,0.2207797207395888,0.15549636716131252,2010,1.013678236970684,False,False,False,False,False,False,False,False,True,False,False
Malawi,Sub-Saharan Africa,2016,132,4.156,0.041550572519083964,0.11102874087591236,0.257353198948291,0.5722375690607735,0.3695133973876445,0.13705133083292564,2010,1.0047333061889252,False,False,False,False,False,False,False,False,True,False,False
Sudan,Sub-Saharan Africa,2016,133,4.139,0.30090171755725187,0.498345498783455,0.2608150744960561,0.0,0.21569664442574427,0.18189559892011378,2010,1.000623473127036,False,False,False,False,False,False,False,False,True,False,False
Gabon,Sub-Saharan Africa,2016,134,4.121,0.5527242366412213,0.4401946472019465,0.3062226117440841,0.3880939226519337,0.0745040575202936,0.1687593991774021,2010,0.9962718851791533,False,False,False,False,False,False,False,False,True,False,False
Mali,Sub-Saharan Africa,2016,135,4.073,0.14929389312977098,0.5251399026763991,0.14326906222611743,0.38044198895027626,0.25133783914277136,0.24726857639832583,2010,0.984667650651466,False,False,False,False,False,False,False,False,True,False,False
Haiti,Latin America and Caribbean,2016,136,4.028,0.16267652671755722,0.17981143552311435,0.2409640666082384,0.1667403314917127,0.5722398447402691,0.26228914134550924,2010,0.6601384848609005,False,False,False,True,False,False,False,False,False,False,False
Botswana,Sub-Saharan Africa,2016,137,3.974,0.5220706106870229,0.5424939172749392,0.30457493426818577,0.60896408839779,0.14825639248713132,0.19512239314380966,2010,0.9607339169381109,False,False,False,False,False,False,False,False,True,False,False
Comoros,Sub-Saharan Africa,2016,138,3.956,0.13124522900763358,0.3669282238442823,0.262760736196319,0.2128729281767956,0.21799954050220435,0.3340580891812071,2010,0.9563823289902281,False,False,False,False,False,False,False,False,True,False,False
Ivory Coast,Sub-Saharan Africa,2016,139,3.916,0.2648234732824427,0.3502189781021898,0.03922874671340929,0.5616436464088398,0.2426751316219941,0.28138645793698247,2010,0.9467121335504887,False,False,False,False,False,False,False,False,True,False,False
Cambodia,Southeastern Asia,2016,140,3.907,0.2652862595419847,0.32694647201946475,0.3724276950043821,0.8128729281767957,0.48132914418820044,0.14661810802485914,2010,0.7318002081165453,False,False,False,False,False,False,True,False,False,False,False
Angola,Sub-Saharan Africa,2016,141,3.866,0.40425095419847323,0.4036861313868614,0.04374233128834356,0.0081353591160221,0.14403242766295066,0.15281477052417966,2010,0.9346243892508145,False,False,False,False,False,False,False,False,True,False,False
Niger,Sub-Saharan Africa,2016,142,3.856,0.06331106870229007,0.36818734793187347,0.22929009640666084,0.5254281767955802,0.2502162213645991,0.3112101610769872,2010,0.9322068403908795,False,False,False,False,False,False,False,False,True,False,False
South Sudan,Sub-Saharan Africa,2016,143,3.832,0.18794847328244274,0.11264598540145986,0.1383085013146363,0.27157458563535913,0.30902956209450416,0.23581743400192057,2010,0.9264047231270359,False,False,False,False,False,False,False,False,True,False,False
Chad,Sub-Saharan Africa,2016,144,3.763,0.20140267175572518,0.38429440389294406,0.03351446099912358,0.17689226519337015,0.2227365857993787,0.08972477396676995,2010,0.9097236359934854,False,False,False,False,False,False,False,False,True,False,False
Burkina Faso,Sub-Saharan Africa,2016,145,3.739,0.15264790076335877,0.3835401459854015,0.18665205959684486,0.46091160220994476,0.2905825292747774,0.22708412603504194,2010,0.9039215187296418,False,False,False,False,False,False,False,False,True,False,False
Uganda,Sub-Saharan Africa,2016,145,3.739,0.16564408396946564,0.5534124087591241,0.1719982471516214,0.6029419889502762,0.32338388323430445,0.11672192930006704,2010,0.9039215187296418,False,False,False,False,False,False,False,False,True,False,False
Yemen,Middle East and Northern Africa,2016,147,3.724,0.2764265267175572,0.28888686131386865,0.27211218229623135,0.31588397790055245,0.11718519361095507,0.106756536391803,2010,0.691415449259784,False,False,False,False,True,False,False,False,False,False,False
Madagascar,Sub-Saharan Africa,2016,148,3.695,0.133368320610687,0.28050486618004866,0.3252322524101665,0.18900552486187844,0.2629835726693259,0.1360004348535087,2010,0.8932843037459284,False,False,False,False,False,False,False,False,True,False,False
Tanzania,Sub-Saharan Africa,2016,149,3.666,0.22497614503816793,0.4721593673965937,0.31288343558282206,0.43867403314917125,0.3755271778152915,0.09238825170770597,2010,0.8862734120521173,False,False,False,False,False,False,False,False,True,False,False
Liberia,Sub-Saharan Africa,2016,150,3.622,0.051078244274809156,0.3062834549878346,0.2030236634531113,0.35563535911602207,0.2871222191080757,0.08791288434708558,2010,0.875636197068404,False,False,False,False,False,False,False,False,True,False,False
Guinea,Sub-Saharan Africa,2016,151,3.607,0.10694179389312976,0.18911192214111924,0.1650219106047327,0.4275276243093923,0.35693695974728745,0.21597724266637677,2010,0.8720098737785018,False,False,False,False,False,False,False,False,True,False,False
Rwanda,Sub-Saharan Africa,2016,152,3.515,0.15670801526717554,0.37461070559610704,0.27927256792287464,0.7502762430939227,0.281024913952267,0.558564068901047,2010,0.8497684242671011,False,False,False,False,False,False,False,False,True,False,False
Benin,Sub-Saharan Africa,2016,153,3.484,0.18844942748091603,0.11102874087591236,0.18429447852760736,0.5489917127071823,0.24078985918634285,0.12105234549111267,2010,0.842274022801303,False,False,False,False,False,False,False,False,True,False,False
Afghanistan,Southern Asia,2016,154,3.36,0.18238072519083967,0.11102874087591236,0.15200701139351447,0.22693370165745858,0.3730930285945772,0.1288615897519523,2010,0.7363115549572677,False,False,False,False,False,False,False,True,False,False,False
Togo,Sub-Saharan Africa,2016,155,3.303,0.13417461832061067,0.11102874087591236,0.2174496056091148,0.4789779005524862,0.20901466617280315,0.20994365023282782,2010,0.7985163884364821,False,False,False,False,False,False,False,False,True,False,False
Syria,Middle East and Northern Africa,2016,156,3.069,0.3564837786259542,0.11102874087591236,0.5520946538124453,0.09546961325966852,0.577478038406414,0.3122429381602073,2010,0.5698050520349831,False,False,False,False,True,False,False,False,False,False,False
Burundi,Sub-Saharan Africa,2016,157,2.905,0.03259064885496183,0.1425912408759124,0.13801051709027168,0.059668508287292824,0.24210239062888486,0.1706618832780707,2010,0.7022979438110749,False,False,False,False,False,False,False,False,True,False,False
Switzerland,Western Europe,2015,1,7.587,0.666273854961832,0.8208698296836984,0.8250920245398773,0.9192955801104973,0.35412098319783364,0.558564068901047,2010,1.134145299753705,False,False,False,False,False,False,False,False,False,True,False
Iceland,Western Europe,2015,2,7.561,0.6213358778625954,0.8529379562043796,0.8307099035933392,0.8684668508287293,0.5205976985282527,0.25629178670435393,2010,1.1302586808274369,False,False,False,False,False,False,False,False,False,True,False
Denmark,Western Europe,2015,3,7.527,0.632385496183206,0.827603406326034,0.766555652936021,0.8969337016574586,0.40735009924492366,0.558564068901047,2010,1.1251761791546249,False,False,False,False,False,False,False,False,False,True,False
Norway,Western Europe,2015,4,7.522,0.6960877862595419,0.8095802919708031,0.7758194566170027,0.9250414364640884,0.41403207749786475,0.558564068901047,2010,1.1244287524380348,False,False,False,False,False,False,False,False,False,True,False
Canada,North America,2015,5,7.427,0.6327719465648854,0.804507299270073,0.7937160385626644,0.8742679558011051,0.5466216174026538,0.558564068901047,2010,1.0211742059672761,False,False,False,False,False,True,False,False,False,False,False
Finland,Western Europe,2015,6,7.406,0.6155772900763358,0.8018613138686131,0.7792375109553024,0.8863121546961326,0.278626561043622,0.558564068901047,2010,1.1070884526131461,False,False,False,False,False,False,False,False,False,True,False
Netherlands,Western Europe,2015,7,7.378,0.6342748091603053,0.7786922141119222,0.7825065731814198,0.8504972375690607,0.5680874725402272,0.558564068901047,2010,1.102902863000242,False,False,False,False,False,False,False,False,False,True,False
Sweden,Western Europe,2015,8,7.364,0.6353578244274808,0.7841058394160584,0.7983085013146363,0.9113259668508288,0.43268195608598436,0.558564068901047,2010,1.10081006819379,False,False,False,False,False,False,False,False,False,True,False
New Zealand,Australia and New Zealand,2015,9,7.286,0.5964599236641221,0.8027189781021897,0.7961174408413673,0.8831215469613259,0.5667868732017082,0.558564068901047,2010,1.000137268359643,True,False,False,False,False,False,False,False,False,False,False
Australia,Australia and New Zealand,2015,10,7.284,0.63625,0.7963686131386861,0.8164417177914111,0.8995027624309393,0.5197863154546812,0.558564068901047,2010,0.9998627316403569,True,False,False,False,False,False,False,False,False,False,False
Israel,Middle East and Northern Africa,2015,11,7.278,0.5861498091603052,0.7444829683698297,0.8009377738825592,0.5707044198895028,0.3958117546545771,0.1410556068924281,2010,1.3460578150141487,False,False,False,False,True,False,False,False,False,False,False
Costa Rica,Latin America and Caribbean,2015,12,7.226,0.4560019083969465,0.7529683698296838,0.7539614373356704,0.8753591160220995,0.30423285627721425,0.19175227845119674,2010,1.1759762692054472,False,False,False,True,False,False,False,False,False,False,False
Austria,Western Europe,2015,13,7.2,0.6379914122137403,0.7889537712895377,0.7803856266432954,0.8623342541436465,0.3948094579166359,0.33838850537225273,2010,1.076294471889637,False,False,False,False,False,False,False,False,False,True,False
Mexico,Latin America and Caribbean,2015,14,7.187,0.48689885496183205,0.556271289537713,0.7137949167397021,0.6654834254143647,0.16793243202123834,0.3861499157471327,2010,1.1696293172958137,False,False,False,True,False,False,False,False,False,False,False
United States,North America,2015,15,7.119,0.6653196564885495,0.7585827250608272,0.755293602103418,0.7541988950276243,0.4785370318467929,0.2879092605678462,2010,0.9788257940327237,False,False,False,False,False,True,False,False,False,False,False
Brazil,Latin America and Caribbean,2015,16,6.983,0.468148854961832,0.7499209245742092,0.6108851884312007,0.6774723756906077,0.1738984840327929,0.3174611802648983,2010,1.13642987653773,False,False,False,True,False,False,False,False,False,False,False
Luxembourg,Western Europe,2015,17,6.946,0.7461402671755725,0.741867396593674,0.8053812445223488,0.8505939226519337,0.33450460418384215,0.558564068901047,2010,1.0383251946868637,False,False,False,False,False,False,False,False,False,True,False
Ireland,Western Europe,2015,18,6.94,0.6373854961832061,0.8330170316301704,0.7846888694127958,0.8532734806629835,0.5476955067647336,0.5200666775380044,2010,1.0374282826269559,False,False,False,False,False,False,False,False,False,True,False
Belgium,Western Europe,2015,19,6.937,0.6239599236641221,0.7820316301703164,0.785863277826468,0.8073204419889504,0.26548931451417884,0.40839992027685673,2010,1.0369798265970018,False,False,False,False,False,False,False,False,False,True,False
United Arab Emirates,Middle East and Northern Africa,2015,20,6.901,0.680949427480916,0.6847627737226278,0.7092462751971955,0.886146408839779,0.3153416451227289,0.558564068901047,2010,1.2763320941759604,False,False,False,False,True,False,False,False,False,False,False
United Kingdom,Western Europe,2015,21,6.867,0.6041841603053435,0.7819221411192214,0.7970464504820333,0.823549723756906,0.5990885703052675,0.558564068901047,2010,1.0265158525647413,False,False,False,False,False,False,False,False,False,True,False
Oman,Middle East and Northern Africa,2015,22,6.853,0.6489074427480915,0.6580413625304137,0.6685013146362839,0.8739502762430938,0.2570413848658175,0.558564068901047,2010,1.2674545488172522,False,False,False,False,True,False,False,False,False,False,False
Venezuela,Latin America and Caribbean,2015,23,6.81,0.498206106870229,0.7639659367396594,0.6314811568799299,0.5926519337016575,0.0696954195989806,0.20055806200286277,2010,1.108275448836022,False,False,False,True,False,False,False,False,False,False,False
Singapore,Southeastern Asia,2015,24,6.798,0.726078244274809,0.6204379562043796,0.8985539000876425,0.7493370165745856,0.3711480956388104,0.558564068901047,2010,1.2784336669661702,False,False,False,False,False,False,True,False,False,False,False
Panama,Latin America and Caribbean,2015,25,6.786,0.5074093511450382,0.7290145985401459,0.6981682734443471,0.7487569060773481,0.2915490297006492,0.167962167744741,2010,1.1043696322762475,False,False,False,True,False,False,False,False,False,False,False
Germany,Western Europe,2015,26,6.75,0.6335496183206106,0.7903710462287105,0.7816476774758984,0.8491298342541437,0.33665238290800187,0.3957710496276567,2010,1.0090260673965348,False,False,False,False,False,False,False,False,False,True,False
Chile,Latin America and Caribbean,2015,27,6.67,0.5282204198473283,0.6839841849148419,0.7524715162138476,0.6095580110497237,0.3980907865229909,0.2331720751571814,2010,1.085491518904004,False,False,False,True,False,False,False,False,False,False,False
Qatar,Middle East and Northern Africa,2015,28,6.611,0.8064980916030534,0.6560827250608273,0.6987992988606485,0.8845303867403315,0.3886644243447347,0.558564068901047,2010,1.222696924300431,False,False,False,False,True,False,False,False,False,False,False
France,Western Europe,2015,29,6.575,0.6096278625954198,0.7666545012165451,0.8289132340052585,0.7598204419889503,0.14714670681298217,0.3740827308800348,2010,0.9828661323158839,False,False,False,False,False,False,False,False,False,True,False
Argentina,Latin America and Caribbean,2015,30,6.574,0.502628816793893,0.7592639902676399,0.6899474145486415,0.6211878453038674,0.13663452316862298,0.15372071533402185,2010,1.069868252664906,False,False,False,True,False,False,False,False,False,False,False
Czech Republic,Central and Eastern Europe,2015,31,6.505,0.5624904580152671,0.7338381995133819,0.7404294478527607,0.6403867403314917,0.12750646359094447,0.04805131271402946,2010,1.2197795092302224,False,True,False,False,False,False,False,False,False,False,False
Uruguay,Latin America and Caribbean,2015,32,6.485,0.5065171755725191,0.7353406326034064,0.7113058720420683,0.8337292817679559,0.27730209749705687,0.4449638528020873,2010,1.0553841829224087,False,False,False,True,False,False,False,False,False,False,False
Colombia,Latin America and Caribbean,2015,33,6.477,0.43826812977099233,0.754367396593674,0.6054075372480281,0.7384806629834254,0.21956264612923165,0.09276874852783969,2010,1.0540822440691506,False,False,False,True,False,False,False,False,False,False,False
Thailand,Southeastern Asia,2015,34,6.455,0.4613072519083969,0.7694890510948905,0.647239263803681,0.7688397790055249,0.5990885703052675,0.05774492217934084,2010,1.2139289968029756,False,False,False,False,False,False,True,False,False,False,False
Saudi Arabia,Middle East and Northern Africa,2015,35,6.411,0.6657490458015267,0.6593248175182482,0.6312445223488168,0.42883977900552483,0.16354141774073414,0.558564068901047,2010,1.1857071519724798,False,False,False,False,True,False,False,False,False,False,False
Spain,Western Europe,2015,36,6.329,0.5868845419847328,0.7991423357664235,0.8375284837861525,0.6346823204419889,0.21748646002921065,0.1159246978674059,2010,0.9460927378596545,False,False,False,False,False,False,False,False,False,True,False
Malta,Western Europe,2015,37,6.302,0.5760496183206106,0.7919890510948906,0.7775723049956179,0.8337707182320443,0.5990885703052675,0.24616332373031835,2010,0.9420566335900684,False,False,False,False,False,False,False,False,False,True,False
Taiwan,Eastern Asia,2015,38,6.298,0.615925572519084,0.6546046228710463,0.767134092900964,0.5488950276243094,0.302789071690418,0.14728850718414235,2010,1.1194122700476938,False,False,True,False,False,False,False,False,False,False,False
Kuwait,Middle East and Northern Africa,2015,39,6.295,0.741517175572519,0.7092092457420924,0.6353374233128835,0.766560773480663,0.19363418408701547,0.46400681270496996,2010,1.164253084022268,False,False,False,False,True,False,False,False,False,False,False
Suriname,Latin America and Caribbean,2015,40,6.269,0.4748759541984732,0.5912408759124088,0.5330411919368975,0.8239917127071824,0.20273837945664774,0.24701491185157,2010,1.0202318338844378,False,False,False,True,False,False,False,False,False,False,False
Trinidad and Tobago,Latin America and Caribbean,2015,41,6.168,0.5781631679389312,0.7199148418491484,0.538851884312007,0.7718784530386741,0.3799659205118881,0.020655541664401804,2010,1.0037948558620535,False,False,False,True,False,False,False,False,False,False,False
El Salvador,Latin America and Caribbean,2015,42,6.13,0.36476145038167934,0.6235218978102189,0.5936634531113059,0.5573204419889504,0.12757805621508314,0.21336812161403126,2010,0.9976106463090771,False,False,False,True,False,False,False,False,False,False,False
Guatemala,Latin America and Caribbean,2015,43,6.123,0.35569179389312977,0.6347688564476887,0.5646362839614373,0.7974171270718232,0.32800160749124774,0.1716221847765034,2010,0.9964714498124763,False,False,False,True,False,False,False,False,False,False,False
Uzbekistan,Central and Eastern Europe,2015,44,6.003,0.301736641221374,0.8153467153284673,0.5238562664329536,0.9091298342541436,0.2724934595757439,0.5585330941639035,2010,1.125647408748505,False,True,False,False,False,False,False,False,False,False,False
Slovakia,Central and Eastern Europe,2015,45,5.995,0.55768606870229,0.7725,0.6915162138475023,0.4385497237569061,0.20156903326238304,0.062165932851370696,2010,1.124147295593418,False,True,False,False,False,False,False,False,False,False,False
Japan,Eastern Asia,2015,46,5.987,0.6062690839694655,0.7646715328467154,0.8686327782646801,0.6852900552486187,0.12773317356738356,0.327227265314997,2010,1.064134846105993,False,False,True,False,False,False,False,False,False,False,False
South Korea,Eastern Asia,2015,47,5.984,0.5938024809160305,0.5825669099756692,0.846082383873795,0.45867403314917127,0.2214240543568367,0.14236016741860086,2010,1.0636016233670054,False,False,True,False,False,False,False,False,False,False,False
Ecuador,Latin America and Caribbean,2015,48,5.975,0.4122232824427481,0.6076824817518248,0.6930324276950044,0.6709116022099447,0.13770841253070282,0.3277708322009023,2010,0.9723855810271999,False,False,False,True,False,False,False,False,False,False,False
Bahrain,Middle East and Northern Africa,2015,49,5.96,0.6315648854961832,0.7398053527980536,0.654829097283085,0.6283425414364641,0.20716519004922124,0.5544382236234169,2010,1.1022952153729495,False,False,False,False,True,False,False,False,False,False,False
Italy,Western Europe,2015,50,5.948,0.5969179389312976,0.7285705596107056,0.8365118317265556,0.3623756906077348,0.2723264101194203,0.05256291786704354,2010,0.8891388220554947,False,False,False,False,False,False,False,False,False,True,False
Bolivia,Latin America and Caribbean,2015,51,5.89,0.3250620229007633,0.595139902676399,0.47256792287467136,0.7930110497237569,0.2450376882185697,0.15944628653222445,2010,0.9585524807113318,False,False,False,True,False,False,False,False,False,False,False
Moldova,Central and Eastern Europe,2015,52,5.889,0.28362595419847325,0.6175669099756691,0.5418580192813321,0.4532872928176796,0.24998951138816003,0.02926201735790256,2010,1.1042707962885134,False,True,False,False,False,False,False,False,False,False,False
Paraguay,Latin America and Caribbean,2015,53,5.878,0.36252385496183204,0.7936557177615572,0.579298860648554,0.7444613259668508,0.4085552417512576,0.14933594245438567,2010,0.9565995724314446,False,False,False,True,False,False,False,False,False,False,False
Kazakhstan,Central and Eastern Europe,2015,54,5.855,0.5355629770992366,0.6827311435523115,0.5641367221735321,0.7133839779005525,0.14112099428131203,0.15317714844811656,2010,1.097895315379393,False,True,False,False,False,False,False,False,False,False,False
Slovenia,Central and Eastern Europe,2015,55,5.848,0.5653530534351144,0.7748479318734793,0.7654425942156003,0.8405386740331492,0.3022163306973088,0.06861625989744705,2010,1.0965827163686919,False,True,False,False,False,False,False,False,False,False,False
Lithuania,Central and Eastern Europe,2015,56,5.833,0.5473425572519084,0.7648722627737227,0.64091148115688,0.29477900552486186,0.03151268672503129,0.018680581978945843,2010,1.0937700042029035,False,True,False,False,False,False,False,False,False,False,False
Nicaragua,Latin America and Caribbean,2015,57,5.828,0.28303912213740456,0.6945498783454988,0.6513058720420684,0.7662292817679558,0.3318914734027813,0.35000271783442954,2010,0.948462454598581,False,False,False,True,False,False,False,False,False,False,False
Peru,Latin America and Caribbean,2015,58,5.824,0.42947996183206105,0.592816301703163,0.6399386503067485,0.5731491712707182,0.17876678247422145,0.10851406932289684,2010,0.9478114851719519,False,False,False,True,False,False,False,False,False,False,False
Belarus,Central and Eastern Europe,2015,59,5.813,0.4923282442748091,0.749933090024331,0.6451183172655565,0.5240055248618785,0.13180202103926378,0.34588972839774595,2010,1.0900197213151857,False,True,False,False,False,False,False,False,False,False,False
Poland,Central and Eastern Europe,2015,60,5.791,0.5369990458015267,0.778272506082725,0.682760736196319,0.7337292817679558,0.1999701313232864,0.0763167907811056,2010,1.085894410138696,False,True,False,False,False,False,False,False,False,False,False
Malaysia,Southeastern Asia,2015,61,5.77,0.5366698473282442,0.6509914841849149,0.634478527607362,0.7323756906077349,0.39465434056433546,0.19026652896305557,2010,1.085107716739453,False,False,False,False,False,False,True,False,False,False,False
Croatia,Central and Eastern Europe,2015,62,5.759,0.5164790076335878,0.484330900243309,0.6906660823838738,0.35750000000000004,0.06495837430180627,0.044028917758330156,2010,1.0798939575183475,False,True,False,False,False,False,False,False,False,False,False
Libya,Middle East and Northern Africa,2015,63,5.754,0.5398139312977099,0.6804257907542579,0.6168273444347063,0.5755248618784531,0.21829784310278208,0.19972459277780796,2010,1.0641957498751595,False,False,False,False,True,False,False,False,False,False,False
Russia,Central and Eastern Europe,2015,64,5.716,0.5427671755725191,0.7519282238442823,0.586555652936021,0.5066160220994476,0.002374488700598723,0.054447283071515286,2010,1.0718308493097541,False,True,False,False,False,False,False,False,False,False,False
Jamaica,Latin America and Caribbean,2015,65,5.709,0.3866316793893129,0.7001338199513382,0.6024627519719544,0.6967127071823205,0.25331856841060746,0.04165534235654364,2010,0.9290961141563656,False,False,False,True,False,False,False,False,False,False,False
North Cyprus,Western Europe,2015,66,5.695,0.5763645038167938,0.6509002433090024,0.80943032427695,0.6771685082872928,0.3122512301807436,0.2587378376909279,2010,0.8513190301960394,False,False,False,False,False,False,False,False,False,True,False
Cyprus,Western Europe,2015,67,5.689,0.5763979007633587,0.5432968369829684,0.80943032427695,0.5617679558011051,0.3655758030600184,0.1113587360258013,2010,0.8504221181361313,False,False,False,False,False,False,False,False,False,True,False
Algeria,Middle East and Northern Africa,2015,68,5.605,0.4481345419847328,0.6555474452554745,0.5413321647677476,0.39473756906077345,0.09333291766875985,0.3149607725897339,2010,1.0366383694908359,False,False,False,False,True,False,False,False,False,False,False
Kosovo,Central and Eastern Europe,2015,69,5.589,0.38238549618320605,0.49390510948905114,0.5533041191936897,0.34183701657458565,0.33779786489422037,0.08590168686923592,2010,1.048016552972746,False,True,False,False,False,False,False,False,False,False,False
Turkmenistan,Central and Eastern Europe,2015,70,5.548,0.4572853053435114,0.7461557177615572,0.47226993865030675,0.657596685082873,0.20259519420837044,0.558564068901047,2010,1.0403284730529245,False,True,False,False,False,False,False,False,False,False,False
Mauritius,Sub-Saharan Africa,2015,71,5.477,0.48072996183206096,0.5992761557177616,0.6218229623137599,0.7743922651933702,0.45036533424823216,0.13627221829646138,2010,1.3031788331588465,False,False,False,False,False,False,False,False,True,False,False
Hong Kong,Eastern Asia,2015,72,5.474,0.6612786259541984,0.643661800486618,0.8880631025416301,0.8233149171270719,0.47105560262430346,0.558564068901047,2010,0.9729537577391357,False,False,True,False,False,False,False,False,False,False,False
Estonia,Central and Eastern Europe,2015,73,5.429,0.5494942748091602,0.746903892944039,0.6780105170902717,0.62,0.10357066292058752,0.2751173198528746,2010,1.0180142898710034,False,True,False,False,False,False,False,False,False,False,False
Indonesia,Southeastern Asia,2015,74,5.399,0.39516698473282436,0.6612408759124089,0.5590972830850132,0.6437983425414365,0.5990885703052675,0.0,2010,1.0153373592159978,False,False,False,False,False,False,True,False,False,False,False
Vietnam,Southeastern Asia,2015,75,5.36,0.3016030534351145,0.5549026763990268,0.6544785276073619,0.8210497237569061,0.20117527382962044,0.18917939519124494,2010,1.008003008964206,False,False,False,False,False,False,True,False,False,False,False
Turkey,Middle East and Northern Africa,2015,76,5.332,0.5061927480916031,0.5756204379562044,0.6412971078001753,0.3151243093922652,0.14620407059515653,0.2853001395155007,2010,0.9861473302631824,False,False,False,False,True,False,False,False,False,False,False
Kyrgyzstan,Central and Eastern Europe,2015,77,5.286,0.22627862595419845,0.7002128953771289,0.570446976336547,0.6005110497237569,0.3583210838139681,0.07667916870504249,2010,0.9911997672238209,False,True,False,False,False,False,False,False,False,False,False
Nigeria,Sub-Saharan Africa,2015,78,5.268,0.31218988549618315,0.55007299270073,0.1402892199824715,0.47422651933701654,0.3249469888613318,0.07301915167328006,2010,1.2534500808984486,False,False,False,False,False,False,False,False,True,False,False
Bhutan,Southern Asia,2015,79,5.253,0.36756679389312974,0.6715024330900243,0.5031288343558282,0.7348895027624309,0.5727171289011935,0.27984635176025074,2010,1.1467286222166782,False,False,False,False,False,False,False,True,False,False,False
Azerbaijan,Central and Eastern Europe,2015,80,5.212,0.4884971374045801,0.5705170316301704,0.5613058720420683,0.5114640883977901,0.09305847927622835,0.2910800674022938,2010,0.977323720539265,False,True,False,False,False,False,False,False,False,False,False
Pakistan,Southern Asia,2015,81,5.194,0.28407919847328245,0.25189172749391725,0.45106047326906223,0.1671546961325967,0.40176587456210855,0.18959612980377236,2010,1.1338489365683277,False,False,False,False,False,False,False,True,False,False,False
Jordan,Middle East and Northern Africa,2015,82,5.192,0.43033396946564884,0.6410705596107056,0.6103330411919369,0.5616160220994476,0.13188554576742556,0.25897338334148684,2010,0.9602544896336165,False,False,False,False,True,False,False,False,False,False,False
Montenegro,Central and Eastern Europe,2015,82,5.192,0.4648759541984733,0.5508333333333334,0.6355915863277827,0.25220994475138125,0.19258415893298184,0.2590277400300774,2010,0.9735734376515472,False,True,False,False,False,False,False,False,False,False,False
China,Eastern Asia,2015,84,5.14,0.42467557251908394,0.57588199513382,0.7156704645048203,0.7140469613259669,0.09766427142914848,0.050388650323422296,2010,0.9135882927985307,False,False,True,False,False,False,False,False,False,False,False
Zambia,Sub-Saharan Africa,2015,85,5.129,0.2244179389312977,0.5572506082725062,0.2622611744084137,0.6744060773480662,0.23376184991673155,0.2259063977822471,2010,1.2203768915960787,False,False,False,False,False,False,False,False,True,False,False
Romania,Central and Eastern Europe,2015,86,5.124,0.4978291984732824,0.5388564476885646,0.6738825591586328,0.4843646408839779,0.16404256610970472,0.011759163631751553,2010,0.9608224758333066,False,True,False,False,False,False,False,False,False,False,False
Serbia,Central and Eastern Europe,2015,87,5.123,0.43918416030534346,0.6141362530413627,0.6558808063102541,0.27772099447513815,0.22946629246841227,0.04741715134713993,2010,0.9606349616889207,False,True,False,False,False,False,False,False,False,False,False
Portugal,Western Europe,2015,88,5.102,0.5533921755725191,0.6930352798053528,0.7670376862401402,0.7108977900552486,0.16369653509303458,0.019532170100197494,2010,0.7626742216084623,False,False,False,False,False,False,False,False,False,True,False
Latvia,Central and Eastern Europe,2015,89,5.098,0.5310687022900763,0.6664355231143553,0.6348553900087642,0.40982044198895023,0.21747452792518757,0.11472885071841424,2010,0.9559471080792734,False,True,False,False,False,False,False,False,False,False,False
